DateTime,Station,Energy Production (kWh)
2024-01-16,Amberd1,233.39285692970816
2024-01-17,Amberd1,292.3816403499254
2024-01-18,Amberd1,218.80612961341467
2024-01-19,Amberd1,246.24638876013023
2024-01-20,Amberd1,436.78572799901485
2024-01-21,Amberd1,527.2735535460397
2024-01-22,Amberd1,668.4062805371732
2024-01-23,Amberd1,131.91077813741913
2024-01-24,Amberd1,-3259.0638384135555
2024-01-25,Amberd1,-3232.730898112415
2024-01-26,Amberd1,-2023.6268150568187
2024-01-27,Amberd1,685.1324534668984
2024-01-28,Amberd1,254.85571693180964
2024-01-29,Amberd1,706.8235770275705
2024-01-30,Amberd1,330.83735062075493
2024-01-31,Amberd1,406.65658984229503
2024-02-01,Amberd1,339.79407347898496
2024-02-02,Amberd1,-333.4515800510335
2024-02-03,Amberd1,378.32587637445477
2024-02-04,Amberd1,407.02109711519824
2024-02-05,Amberd1,-370.26771714179176
2024-02-06,Amberd1,-1593.6967538951997
2024-02-07,Amberd1,-2006.0707833204974
2024-02-08,Amberd1,2042.28148487803
2024-02-09,Amberd1,1880.3251352356738
2024-02-10,Amberd1,568.8688263596746
2024-02-11,Amberd1,219.1860136477535
2024-02-12,Amberd1,142.4746094811535
2024-02-13,Amberd1,89.11553498258718
2024-02-14,Amberd1,68.96066464384421
2024-02-15,Amberd1,133.80617574734924
2024-02-16,Amberd1,70.80514516012454
2024-02-17,Amberd1,11.427020889350388
2024-02-18,Amberd1,65.2569977264784
2024-02-19,Amberd1,-47.88687142509389
2024-02-20,Amberd1,-86.58731928554789
2024-02-21,Amberd1,-56.357149280427166
2024-02-22,Amberd1,-25.655047760718844
2024-02-23,Amberd1,-23.424477859109174
2024-02-24,Amberd1,-81.1128683034326
2024-02-25,Amberd1,-152.87300752286365
2024-02-26,Amberd1,-197.00698840388623
2024-02-27,Amberd1,-256.56135820328245
2024-02-28,Amberd1,-132.53953481008148
2024-02-29,Amberd1,-157.5045852644339
2024-03-01,Amberd1,-78.45673939723565
2024-03-02,Amberd1,-6.017786673590763
2024-03-03,Amberd1,26.519518903519838
2024-03-04,Amberd1,165.62618444778673
2024-03-05,Amberd1,138.59664237358493
2024-03-06,Amberd1,166.54180873000723
2024-03-07,Amberd1,249.56597666466223
2024-03-08,Amberd1,281.82935069470113
2024-03-09,Amberd1,258.1361566018604
2024-03-10,Amberd1,259.63447682369406
2024-03-11,Amberd1,274.9110586998768
2024-03-12,Amberd1,238.63037802206782
2024-03-13,Amberd1,330.5650911702396
2024-03-14,Amberd1,441.37871053809977
2024-03-15,Amberd1,517.8081453373748
2024-03-16,Amberd1,676.834443085701
2024-03-17,Amberd1,521.0350212098829
2024-03-18,Amberd1,609.3242756097943
2024-03-19,Amberd1,655.2509552970532
2024-03-20,Amberd1,587.0229816110241
2024-03-21,Amberd1,532.3587440440074
2024-03-22,Amberd1,236.40974272479843
2024-03-23,Amberd1,1076.1147535671657
2024-03-24,Amberd1,337.4647963956736
2024-03-25,Amberd1,221.45831931390876
2024-03-26,Amberd1,92.20285492771063
2024-03-27,Amberd1,-1277.6924756066524
2024-03-28,Amberd1,463.60382208275723
2024-03-29,Amberd1,-389.4381998348663
2024-03-30,Amberd1,-804.9582415791333
2024-03-31,Amberd1,-943.6926044947577
2024-04-01,Amberd1,-968.3944910254659
2024-04-02,Amberd1,-554.8672957371764
2024-04-03,Amberd1,-203.1891666389174
2024-04-04,Amberd1,-77.0914596798766
2024-04-05,Amberd1,-247.7785375800995
2024-04-06,Amberd1,-232.00658089732497
2024-04-07,Amberd1,-1809.3369086033053
2024-04-08,Amberd1,-3326.945835556736
2024-04-09,Amberd1,-3347.5988410484333
2024-04-10,Amberd1,-2365.662063222002
2024-04-11,Amberd1,-3404.329390945384
2024-04-12,Amberd1,-4065.6361742970184
2024-04-13,Amberd1,-3529.530057485992
2024-04-14,Amberd1,-3978.9376621124647
2024-04-15,Amberd1,-5554.21965349068
2024-04-16,Amberd1,-4654.409860896063
2024-04-17,Amberd1,-2887.2707263205994
2024-04-18,Amberd1,-681.655685593214
2024-04-19,Amberd1,-1343.2936303388924
2024-04-20,Amberd1,-417.5674173791085
2024-04-21,Amberd1,3007.0196549836073
2024-04-22,Amberd1,553.5052680825866
2024-04-23,Amberd1,1400.7277159668156
2024-04-24,Amberd1,501.77935189271375
2024-04-25,Amberd1,1494.4770742942492
2024-04-26,Amberd1,6353.124169510447
2024-04-27,Amberd1,13499.56987570892
2024-04-28,Amberd1,19929.57272845135
2024-04-29,Amberd1,20931.974032127102
2024-04-30,Amberd1,21844.679108170247
2024-05-01,Amberd1,4741.3107942447605
2024-05-02,Amberd1,2132.2390035720236
2024-05-03,Amberd1,4018.3503301269884
2024-05-04,Amberd1,2783.1187185073795
2024-05-05,Amberd1,-2773.2133556454137
2024-05-06,Amberd1,-7535.342865889052
2024-05-07,Amberd1,-9764.713527433942
2024-05-08,Amberd1,-11375.41946619932
2024-05-09,Amberd1,-11290.931862149777
2024-05-10,Amberd1,-10036.212258083531
2024-05-11,Amberd1,-11283.365364384968
2024-05-12,Amberd1,5239.25674122282
2024-05-13,Amberd1,5637.914084369499
2024-05-14,Amberd1,3168.992155221451
2024-05-15,Amberd1,-1421.4072523576542
2024-05-16,Amberd1,-2808.6429646011456
2024-05-17,Amberd1,-3980.6654282096424
2024-05-18,Amberd1,-6821.5896880308865
2024-05-19,Amberd1,-7957.162873019974
2024-05-20,Amberd1,-8926.22861857698
2024-05-21,Amberd1,-8952.657333306335
2024-05-22,Amberd1,-8675.180532925839
2024-05-23,Amberd1,-8196.894322319979
2024-05-24,Amberd1,-5017.352818540174
2024-05-25,Amberd1,-6437.987079686405
2024-05-26,Amberd1,885.0676816529158
2024-05-27,Amberd1,2050.4999948142213
2024-05-28,Amberd1,-2620.2347781671124
2024-05-29,Amberd1,10083.037162247543
2024-05-30,Amberd1,3546.4872623331757
2024-05-31,Amberd1,8848.945070138332
2024-06-01,Amberd1,7839.6635791726585
2024-06-02,Amberd1,6194.005192276913
2024-06-03,Amberd1,6077.952522554879
2024-06-04,Amberd1,5392.296929865166
2024-06-05,Amberd1,4550.671053739759
2024-06-06,Amberd1,3433.297348129425
2024-06-07,Amberd1,3826.8740975764013
2024-06-08,Amberd1,4083.713775780314
2024-06-09,Amberd1,3673.457060129782
2024-06-10,Amberd1,2232.032306903573
2024-06-11,Amberd1,2905.111961717892
2024-06-12,Amberd1,-5315.346550002927
2024-06-13,Amberd1,4207.078502189397
2024-06-14,Amberd1,4112.7309403369
2024-06-15,Amberd1,2078.245162417763
2024-06-16,Amberd1,615.8851095724895
2024-06-17,Amberd1,2040.0558197150604
2024-06-18,Amberd1,813.297402565986
2024-06-19,Amberd1,-2630.7250670415306
2024-06-20,Amberd1,-1799.0948251508817
2024-06-21,Amberd1,2477.949095361437
2024-06-22,Amberd1,-814.5479041153594
2024-06-23,Amberd1,-3868.6891403766713
2024-06-24,Amberd1,-3092.8688377778344
2024-06-25,Amberd1,-2453.063289961454
2024-06-26,Amberd1,-1953.5557475465102
2024-06-27,Amberd1,-4419.496296595793
2024-06-28,Amberd1,-5948.09405082987
2024-06-29,Amberd1,-5267.195938783912
2024-06-30,Amberd1,2936.9486697886678
2024-07-01,Amberd1,153.1024025962106
2024-07-02,Amberd1,400.55229442844575
2024-07-03,Amberd1,-2150.7103089265293
2024-07-04,Amberd1,-2535.2644068646296
2024-07-05,Amberd1,-2249.304804838692
2024-07-06,Amberd1,-1673.601768047265
2024-07-07,Amberd1,1440.000253814127
2024-07-08,Amberd1,2288.0628121549707
2024-07-09,Amberd1,2346.0874582261313
2024-07-10,Amberd1,691.6257040208875
2024-07-11,Amberd1,-1182.5572431288765
2024-07-12,Amberd1,-1051.6484419562767
2024-07-13,Amberd1,-1163.9358529174642
2024-07-14,Amberd1,-1209.2501561923727
2024-07-15,Amberd1,-1381.5345720528567
2024-07-16,Amberd1,783.7834605768348
2024-07-17,Amberd1,640.6999618799837
2024-07-18,Amberd1,262.7210873770109
2024-07-19,Amberd1,1922.0325551121696
2024-07-20,Amberd1,1431.0558824500877
2024-07-21,Amberd1,352.4913164084628
2024-07-22,Amberd1,-349.09530592153897
2024-07-23,Amberd1,-403.1984545215091
2024-07-24,Amberd1,102.22558519316044
2024-07-25,Amberd1,374.7125268411546
2024-07-26,Amberd1,202.17419305041403
2024-07-27,Amberd1,76.20821111960868
2024-07-28,Amberd1,1025.8858494767483
2024-07-29,Amberd1,378.3507464178947
2024-07-30,Amberd1,401.8253615831927
2024-07-31,Amberd1,273.9356853962727
2024-08-01,Amberd1,115.37656742977015
2024-08-02,Amberd1,231.47164745295413
2024-08-03,Amberd1,-1783.2075451195524
2024-08-04,Amberd1,-135.8341506527795
2024-08-05,Amberd1,-432.94680479605813
2024-08-06,Amberd1,-602.5592468545565
2024-08-07,Amberd1,-134.8146243804531
2024-08-08,Amberd1,-223.83948539663288
2024-08-09,Amberd1,-602.0761187857506
2024-08-10,Amberd1,-659.9469137520846
2024-08-11,Amberd1,1266.7020380743188
2024-08-12,Amberd1,2387.077111884513
2024-08-13,Amberd1,643.752994095752
2024-08-14,Amberd1,304.6924479303616
2024-08-15,Amberd1,102.69589098935558
2024-08-16,Amberd1,113.53330809378895
2024-08-17,Amberd1,51.71049913284969
2024-08-18,Amberd1,55.02230567816969
2024-08-19,Amberd1,49.55125023942401
2024-08-20,Amberd1,45.34546638523625
2024-08-21,Amberd1,33.10211815283401
2024-08-22,Amberd1,-53.62997133704721
2024-08-23,Amberd1,-149.44266778751626
2024-08-24,Amberd1,-374.5343181695962
2024-08-25,Amberd1,-46.80986778694023
2024-08-26,Amberd1,26.73982200565206
2024-08-27,Amberd1,-5.766853979251209
2024-08-28,Amberd1,-1650.1882133178333
2024-08-29,Amberd1,-241.7389693025434
2024-08-30,Amberd1,-280.68246759250724
2024-08-31,Amberd1,258.82903300896396
2024-09-01,Amberd1,-33.621299759200156
2024-09-02,Amberd1,-229.2120663036958
2024-09-03,Amberd1,-332.3408537188716
2024-09-04,Amberd1,-395.141991557638
2024-09-05,Amberd1,-408.2220963393256
2024-09-06,Amberd1,1429.7791791614563
2024-09-07,Amberd1,681.7973209803104
2024-09-08,Amberd1,-27.405796834139437
2024-09-09,Amberd1,-248.2544235588839
2024-09-10,Amberd1,381.4843201521071
2024-09-11,Amberd1,-216.00152734041512
2024-09-12,Amberd1,-404.2823553757926
2024-09-13,Amberd1,-514.073552338783
2024-09-14,Amberd1,-232.39783014203567
2024-09-15,Amberd1,-449.676604727988
2024-09-16,Amberd1,-600.466043395244
2024-09-17,Amberd1,-214.80126556444975
2024-09-18,Amberd1,692.9779006208628
2024-09-19,Amberd1,283.3458778081422
2024-09-20,Amberd1,1349.7839774569502
2024-09-21,Amberd1,117.6364198532192
2024-09-22,Amberd1,21.963810296970223
2024-09-23,Amberd1,2343.153231325812
2024-09-24,Amberd1,1060.2980380959198
2024-09-25,Amberd1,191.54711499388304
2024-09-26,Amberd1,150.78666013248676
2024-09-27,Amberd1,49.783154677641505
2024-09-28,Amberd1,-115.27116186733019
2024-09-29,Amberd1,-354.93516447077945
2024-09-30,Amberd1,-832.5756836248938
2024-10-01,Amberd1,-631.0977153440654
2024-10-02,Amberd1,127.19410415957827
2024-10-03,Amberd1,49.469574745997306
2024-10-04,Amberd1,-276.46100003994434
2024-10-05,Amberd1,-964.2182351376023
2024-10-06,Amberd1,-1443.4899573613075
2024-10-07,Amberd1,-1272.7213571284328
2024-10-08,Amberd1,-719.2554436330038
2024-10-09,Amberd1,-657.7997752208439
2024-10-10,Amberd1,-812.6523755855078
2024-10-11,Amberd1,-374.30014356103766
2024-10-12,Amberd1,-159.80207024673473
2024-10-13,Amberd1,-273.663209152176
2024-10-14,Amberd1,1361.1912625069654
2024-10-15,Amberd1,36.48720702073388
2024-10-16,Amberd1,-341.02025785988826
2024-10-17,Amberd1,3115.641181111686
2024-10-18,Amberd1,2488.736974843214
2024-10-19,Amberd1,1380.0252985042453
2024-10-20,Amberd1,620.2288666550685
2024-10-21,Amberd1,258.84787804439566
2024-10-22,Amberd1,-981.365111620712
2024-10-23,Amberd1,-204.69932655698085
2024-10-24,Amberd1,-135.27063778636602
2024-10-25,Amberd1,-79.10697925173008
2024-10-26,Amberd1,-145.1917407473211
2024-10-27,Amberd1,-410.5388702053542
2024-10-28,Amberd1,-247.31157072007863
2024-10-29,Amberd1,-74.89645859186385
2024-10-30,Amberd1,-88.24558038937994
2024-10-31,Amberd1,-162.22417239467995
2024-11-01,Amberd1,-181.72231740206735
2024-11-02,Amberd1,-176.0087080980975
2024-11-03,Amberd1,-105.35846072095592
2024-11-04,Amberd1,72.58331393373464
2024-11-05,Amberd1,-553.1626458916962
2024-11-06,Amberd1,-181.26096652612796
2024-11-07,Amberd1,-68.47054764475433
2024-11-08,Amberd1,-114.8370008186921
2024-11-09,Amberd1,-195.1631435267809
2024-11-10,Amberd1,-215.26002012234858
2024-11-11,Amberd1,8.22330200597662
2024-11-12,Amberd1,39.69229298214577
2024-11-13,Amberd1,-132.25271663364947
2024-11-14,Amberd1,-227.5562039643255
2024-11-15,Amberd1,-222.27998818490687
2024-11-16,Amberd1,75.65633415706452
2024-11-17,Amberd1,-33.6079084933408
2024-11-18,Amberd1,346.8593271001009
2024-11-19,Amberd1,285.3310891164201
2024-11-20,Amberd1,181.26363865521216
2024-11-21,Amberd1,121.45490488537234
2024-11-22,Amberd1,170.749527201634
2024-11-23,Amberd1,222.55623568317424
2024-11-24,Amberd1,241.57704195466886
2024-11-25,Amberd1,367.0948599934918
2024-11-26,Amberd1,369.481618125792
2024-11-27,Amberd1,283.4798103902249
2024-11-28,Amberd1,-1089.5189951858838
2024-11-29,Amberd1,-876.8204054567068
2024-11-30,Amberd1,334.15092209557497
2024-12-01,Amberd1,186.6383427421879
2024-12-02,Amberd1,217.91636742805258
2024-12-03,Amberd1,-69.33714186612269
2024-12-04,Amberd1,-115.86052088927227
2024-12-05,Amberd1,171.45123032333868
2024-12-06,Amberd1,2.095524562000719
2024-12-07,Amberd1,-122.61738240194882
2024-12-08,Amberd1,15.541455499978838
2024-12-09,Amberd1,90.55762020027305
2024-12-10,Amberd1,8.246980221735612
2024-12-11,Amberd1,58.24880557454253
2024-12-12,Amberd1,137.91721190622775
2024-12-13,Amberd1,-499.7100906391561
2024-12-14,Amberd1,-3885.201590175002
2024-12-15,Amberd1,235.34654399194915
2024-12-16,Amberd1,2048.1463935488136
2024-12-17,Amberd1,1031.3429485927145
2024-12-18,Amberd1,472.8811077248092
2024-12-19,Amberd1,30.42118020338603
2024-12-20,Amberd1,196.28792459440592
2024-12-21,Amberd1,-7.2129137738047575
2024-12-22,Amberd1,-50.93826952578456
2024-12-23,Amberd1,30.61943078503282
2024-12-24,Amberd1,99.67959702366625
2024-12-25,Amberd1,36.922501910893516
2024-12-26,Amberd1,-13.273881580644229
2024-12-27,Amberd1,1.0453429579965814
2024-12-28,Amberd1,219.20336811175184
2024-12-29,Amberd1,86.68273312620659
2024-12-30,Amberd1,4.748975141875235
2024-12-31,Amberd1,-54.62654540893254
2025-01-01,Amberd1,-65.71543620337252
2025-01-02,Amberd1,-98.51516332772371
2025-01-03,Amberd1,-70.94212072063601
2025-01-04,Amberd1,-40.29113034368311
2025-01-05,Amberd1,-63.812675332987965
2025-01-06,Amberd1,-29.892056868206055
2025-01-07,Amberd1,-127.59469320691369
2025-01-08,Amberd1,-175.52732007114264
2025-01-09,Amberd1,-86.29692649967637
2025-01-10,Amberd1,-73.96079695625122
2025-01-11,Amberd1,-86.24228032554493
2025-01-12,Amberd1,-181.698499994136
2025-01-13,Amberd1,-227.31267792339713
2025-01-14,Amberd1,-71.47447451220432
2025-01-15,Amberd1,-7.631479735733592
2025-01-16,Amberd1,84.09338797740475
2025-01-17,Amberd1,-51.05802012656204
2025-01-18,Amberd1,-211.77641116888935
2025-01-19,Amberd1,43.51941899173926
2025-01-20,Amberd1,165.34303475362503
2025-01-21,Amberd1,471.90080087819115
2025-01-22,Amberd1,185.09574273014096
2025-01-23,Amberd1,158.6559476736311
2025-01-24,Amberd1,263.39381823361146
2025-01-25,Amberd1,196.14259696774025
2025-01-26,Amberd1,326.4109052972776
2025-01-27,Amberd1,291.94477552038006
2025-01-28,Amberd1,367.0062331193931
2025-01-29,Amberd1,552.6748380919626
2025-01-30,Amberd1,637.2807715400354
2025-01-31,Amberd1,728.0087927917498
2025-02-01,Amberd1,-3245.6746393069675
2022-01-02,Amberd2,95.19252526539822
2022-01-03,Amberd2,-1187.7602929320856
2022-01-04,Amberd2,1230.827393542144
2022-01-05,Amberd2,169.63843954287586
2022-01-06,Amberd2,19.68643280393735
2022-01-07,Amberd2,-220.22106296555103
2022-01-08,Amberd2,-234.5887880769733
2022-01-09,Amberd2,-145.28384467734395
2022-01-10,Amberd2,63.17328307885873
2022-01-11,Amberd2,293.65291344008256
2022-01-12,Amberd2,198.38588135284408
2022-01-13,Amberd2,534.0194886927693
2022-01-14,Amberd2,-3683.622953840373
2022-01-15,Amberd2,1894.948102272756
2022-01-16,Amberd2,-146.57553010236006
2022-01-17,Amberd2,1525.4136193358445
2022-01-18,Amberd2,316.21463059525195
2022-01-19,Amberd2,-63.02679982834343
2022-01-20,Amberd2,-653.6626095832817
2022-01-21,Amberd2,92.9946554319904
2022-01-22,Amberd2,452.14098845001536
2022-01-23,Amberd2,-151.68573895630834
2022-01-24,Amberd2,-78.7302433318655
2022-01-25,Amberd2,96.05756236530942
2022-01-26,Amberd2,58.87697157925686
2022-01-27,Amberd2,132.1672417775444
2022-01-28,Amberd2,-10.569167679501334
2022-01-29,Amberd2,-60.312401957668044
2022-01-30,Amberd2,-220.43600049293855
2022-01-31,Amberd2,99.52419252992877
2022-02-01,Amberd2,130.77010542647804
2022-02-02,Amberd2,111.74146389191992
2022-02-03,Amberd2,37.19626230558606
2022-02-04,Amberd2,102.02265663186881
2022-02-05,Amberd2,-3525.314444828775
2022-02-06,Amberd2,32.686102063715225
2022-02-07,Amberd2,2416.2287629774164
2022-02-08,Amberd2,321.59757476662344
2022-02-09,Amberd2,271.56643130876364
2022-02-10,Amberd2,250.10822799704147
2022-02-11,Amberd2,404.02613120508795
2022-02-12,Amberd2,128.16698966403237
2022-02-13,Amberd2,111.4251357730027
2022-02-14,Amberd2,-134.08520243741805
2022-02-15,Amberd2,-187.01943764649695
2022-02-16,Amberd2,-229.34917928197683
2022-02-17,Amberd2,-299.4291496230835
2022-02-18,Amberd2,-233.17072771198218
2022-02-19,Amberd2,-23.09814937232477
2022-02-20,Amberd2,-311.88991872294355
2022-02-21,Amberd2,-245.61010353932033
2022-02-22,Amberd2,-118.82784039773287
2022-02-23,Amberd2,147.1412404402563
2022-02-24,Amberd2,6.655776113326283
2022-02-25,Amberd2,78.08244048488632
2022-02-26,Amberd2,34.783747558276445
2022-02-27,Amberd2,132.47340981153138
2022-02-28,Amberd2,43.04339988045831
2022-03-01,Amberd2,-39.49710548026269
2022-03-02,Amberd2,223.73416835912394
2022-03-03,Amberd2,668.3441817192888
2022-03-04,Amberd2,-3899.6999389343164
2022-03-05,Amberd2,-6454.948782249809
2022-03-06,Amberd2,3850.3843755865255
2022-03-07,Amberd2,3398.020601377306
2022-03-08,Amberd2,1341.274471690409
2022-03-09,Amberd2,749.0368002178584
2022-03-10,Amberd2,95.96010410686358
2022-03-11,Amberd2,1548.7287525045085
2022-03-12,Amberd2,1005.4671394928046
2022-03-13,Amberd2,777.43170368346
2022-03-14,Amberd2,655.9504667259935
2022-03-15,Amberd2,769.9655554551173
2022-03-16,Amberd2,500.40912766385554
2022-03-17,Amberd2,1310.2321126730694
2022-03-18,Amberd2,662.9726840988333
2022-03-19,Amberd2,872.3501204867989
2022-03-20,Amberd2,945.5693424550627
2022-03-21,Amberd2,792.9900517964143
2022-03-22,Amberd2,1012.4809694646156
2022-03-23,Amberd2,1395.7151976310543
2022-03-24,Amberd2,1197.5330378612089
2022-03-25,Amberd2,929.1024697220364
2022-03-26,Amberd2,850.9430146318282
2022-03-27,Amberd2,600.6935049653093
2022-03-28,Amberd2,-4031.039066286955
2022-03-29,Amberd2,1859.4768604250094
2022-03-30,Amberd2,1953.592244067604
2022-03-31,Amberd2,1417.995870569459
2022-04-01,Amberd2,875.8555307066636
2022-04-02,Amberd2,1516.4527678361974
2022-04-03,Amberd2,3948.221715608339
2022-04-04,Amberd2,3999.0487246934827
2022-04-05,Amberd2,2098.2525071897653
2022-04-06,Amberd2,-1234.2476302576033
2022-04-07,Amberd2,-3507.943788820412
2022-04-08,Amberd2,-5594.356664901539
2022-04-09,Amberd2,-5936.614490035841
2022-04-10,Amberd2,-5000.149022842626
2022-04-11,Amberd2,-2909.981637884921
2022-04-12,Amberd2,-4090.2086165864785
2022-04-13,Amberd2,-8911.507501847358
2022-04-14,Amberd2,-16172.599456182255
2022-04-15,Amberd2,-19239.53594991719
2022-04-16,Amberd2,-15977.6605787181
2022-04-17,Amberd2,-10237.892228282217
2022-04-18,Amberd2,-9614.563746445107
2022-04-19,Amberd2,-10006.309298399632
2022-04-20,Amberd2,-11596.753946997123
2022-04-21,Amberd2,-13274.56881177739
2022-04-22,Amberd2,-7477.677041063398
2022-04-23,Amberd2,-8618.505177670726
2022-04-24,Amberd2,2360.793783735644
2022-04-25,Amberd2,15551.853414226847
2022-04-26,Amberd2,31593.831788759184
2022-04-27,Amberd2,50649.96707390508
2022-04-28,Amberd2,18883.951291368954
2022-04-29,Amberd2,43497.82023343403
2022-04-30,Amberd2,35574.00722282639
2022-05-01,Amberd2,30349.159444626217
2022-05-02,Amberd2,22884.290329399504
2022-05-03,Amberd2,3415.9450830592687
2022-05-04,Amberd2,3197.566230062672
2022-05-05,Amberd2,21210.461329190017
2022-05-06,Amberd2,5017.539460327796
2022-05-07,Amberd2,-14537.146834968138
2022-05-08,Amberd2,-24459.180977304713
2022-05-09,Amberd2,-27421.560670517065
2022-05-10,Amberd2,-27449.79663032949
2022-05-11,Amberd2,-26662.261097047172
2022-05-12,Amberd2,-31990.87018808141
2022-05-13,Amberd2,-39551.2761076578
2022-05-14,Amberd2,-39131.43676613439
2022-05-15,Amberd2,-24755.490526301932
2022-05-16,Amberd2,14568.581397027636
2022-05-17,Amberd2,7636.069970621262
2022-05-18,Amberd2,19277.460797872744
2022-05-19,Amberd2,23719.5669384442
2022-05-20,Amberd2,11373.753038999072
2022-05-21,Amberd2,4242.959016864261
2022-05-22,Amberd2,8816.616193717302
2022-05-23,Amberd2,17493.304041850162
2022-05-24,Amberd2,-4318.9083515662205
2022-05-25,Amberd2,-28123.485214387067
2022-05-26,Amberd2,-45191.29145674779
2022-05-27,Amberd2,-41450.71481052491
2022-05-28,Amberd2,-9971.298450434406
2022-05-29,Amberd2,15027.921145564236
2022-05-30,Amberd2,21750.939561043095
2022-05-31,Amberd2,21278.859928858248
2022-06-01,Amberd2,13814.491044640134
2022-06-02,Amberd2,21010.74241656362
2022-06-03,Amberd2,20602.289495900637
2022-06-04,Amberd2,22134.776019912795
2022-06-05,Amberd2,2689.6692949266726
2022-06-06,Amberd2,25579.50239225643
2022-06-07,Amberd2,5225.827339906857
2022-06-08,Amberd2,10466.808976887507
2022-06-09,Amberd2,15460.946000120486
2022-06-10,Amberd2,3893.4953509173793
2022-06-11,Amberd2,7189.850879339647
2022-06-12,Amberd2,-5989.026999145484
2022-06-13,Amberd2,17762.328474129623
2022-06-14,Amberd2,-9947.972800292948
2022-06-15,Amberd2,-17760.522377167414
2022-06-16,Amberd2,-16959.394328247836
2022-06-17,Amberd2,-9977.96239880257
2022-06-18,Amberd2,-4961.500712644825
2022-06-19,Amberd2,-806.9471670885105
2022-06-20,Amberd2,6997.361278497818
2022-06-21,Amberd2,2816.192006725003
2022-06-22,Amberd2,-7307.56095059518
2022-06-23,Amberd2,-13170.563681655149
2022-06-24,Amberd2,-14082.815049053173
2022-06-25,Amberd2,-7223.682313086509
2022-06-26,Amberd2,6826.569025353252
2022-06-27,Amberd2,-739.5117331798101
2022-06-28,Amberd2,-6917.541893772457
2022-06-29,Amberd2,-6596.07656667821
2022-06-30,Amberd2,-4189.147398466972
2022-07-01,Amberd2,-2872.563487854477
2022-07-02,Amberd2,2128.9842835675845
2022-07-03,Amberd2,-1723.2996136125766
2022-07-04,Amberd2,-2768.441323983974
2022-07-05,Amberd2,-1998.2899298771408
2022-07-06,Amberd2,-2111.6642377951066
2022-07-07,Amberd2,-961.434123034709
2022-07-08,Amberd2,17.550329255840552
2022-07-09,Amberd2,1521.139930255209
2022-07-10,Amberd2,1405.9745221862959
2022-07-11,Amberd2,1297.2432348155708
2022-07-12,Amberd2,1031.456463833143
2022-07-13,Amberd2,825.1138279073512
2022-07-14,Amberd2,752.6702854166397
2022-07-15,Amberd2,1021.7650985970122
2022-07-16,Amberd2,767.8671107560895
2022-07-17,Amberd2,1562.5065620148744
2022-07-18,Amberd2,1917.0337755501332
2022-07-19,Amberd2,423.0225079373722
2022-07-20,Amberd2,1674.7483696423733
2022-07-21,Amberd2,1719.9225820634674
2022-07-22,Amberd2,1657.109648867954
2022-07-23,Amberd2,1259.399122109333
2022-07-24,Amberd2,1216.5448603105597
2022-07-25,Amberd2,-594.3864024567283
2022-07-26,Amberd2,-876.2882726585867
2022-07-27,Amberd2,-1135.082865259541
2022-07-28,Amberd2,-702.6446150537013
2022-07-29,Amberd2,-428.43853004439006
2022-07-30,Amberd2,-540.590465350524
2022-07-31,Amberd2,-781.8585020097435
2022-08-01,Amberd2,-567.7628520188446
2022-08-02,Amberd2,-415.8350658108775
2022-08-03,Amberd2,651.2481579636133
2022-08-04,Amberd2,1375.270017570214
2022-08-05,Amberd2,1135.3066811757817
2022-08-06,Amberd2,1004.2747731861909
2022-08-07,Amberd2,853.1813513315847
2022-08-08,Amberd2,3927.8058016088617
2022-08-09,Amberd2,1808.594271670332
2022-08-10,Amberd2,137.93803054230557
2022-08-11,Amberd2,-90.20202416870234
2022-08-12,Amberd2,-53.35120612526953
2022-08-13,Amberd2,-121.1784527248692
2022-08-14,Amberd2,-351.11935686113975
2022-08-15,Amberd2,-356.7337748947757
2022-08-16,Amberd2,-571.0621135884212
2022-08-17,Amberd2,-752.121821095423
2022-08-18,Amberd2,-850.77343174813
2022-08-19,Amberd2,-872.7074037407074
2022-08-20,Amberd2,-991.0824618724837
2022-08-21,Amberd2,-1065.6118888154488
2022-08-22,Amberd2,-664.8895407029249
2022-08-23,Amberd2,-2217.0432662377234
2022-08-24,Amberd2,393.01464184028555
2022-08-25,Amberd2,881.9575428326225
2022-08-26,Amberd2,1232.5131618896703
2022-08-27,Amberd2,1305.1580006975364
2022-08-28,Amberd2,1248.6982402161502
2022-08-29,Amberd2,1302.8243376549963
2022-08-30,Amberd2,1031.6463138234285
2022-08-31,Amberd2,419.15992431977065
2022-09-01,Amberd2,-841.0838542037909
2022-09-02,Amberd2,-809.4960200477726
2022-09-03,Amberd2,-1700.4618941038143
2022-09-04,Amberd2,-1310.1608622510303
2022-09-05,Amberd2,-967.3095216847214
2022-09-06,Amberd2,368.99438093871686
2022-09-07,Amberd2,2483.7576674139345
2022-09-08,Amberd2,-658.0434619524931
2022-09-09,Amberd2,-1148.9851553961325
2022-09-10,Amberd2,-506.03228398882675
2022-09-11,Amberd2,122.06839691970526
2022-09-12,Amberd2,33.4864021572339
2022-09-13,Amberd2,-329.1850461965405
2022-09-14,Amberd2,-353.9736550632715
2022-09-15,Amberd2,-282.70139071073754
2022-09-16,Amberd2,-603.3689858723119
2022-09-17,Amberd2,-841.3004849121753
2022-09-18,Amberd2,-135.04282657833937
2022-09-19,Amberd2,-221.7171368157451
2022-09-20,Amberd2,-379.96013980272437
2022-09-21,Amberd2,-1412.169986507104
