Date,Station,Energy Production (kWh),Water_Flow_m3_s
2022-02-13,Amberd 3,183.2969777883536,14778.715596330276
2022-02-13,Amberd 3,183.2969777883536,15259.23415199202
2022-02-14,Amberd 3,24.73296604663119,16641.17777278327
2022-02-14,Amberd 3,24.73296604663119,14391.19266055046
2022-02-14,Amberd 3,24.73296604663119,14886.46111968188
2022-02-15,Amberd 3,-17.515142119857046,16527.239882317353
2022-02-15,Amberd 3,-17.515142119857046,14264.954128440368
2022-02-15,Amberd 3,-17.515142119857046,14785.685208059977
2022-02-16,Amberd 3,20.743270746246708,16436.58166050145
2022-02-16,Amberd 3,20.743270746246708,14171.009174311926
2022-02-16,Amberd 3,20.743270746246708,14703.499027708134
2022-02-17,Amberd 3,-22.80713325961551,16266.242621598922
2022-02-17,Amberd 3,-22.80713325961551,14027.155963302752
2022-02-17,Amberd 3,-22.80713325961551,14587.068605543023
2022-02-18,Amberd 3,-48.07033053796658,16292.929071026983
2022-02-18,Amberd 3,-48.07033053796658,14100.550458715596
2022-02-18,Amberd 3,-48.07033053796658,14666.319565168014
2022-02-19,Amberd 3,-262.77247209953566,16448.126862027068
2022-02-19,Amberd 3,-262.77247209953566,14344.22018348624
2022-02-19,Amberd 3,-262.77247209953566,14952.01438258156
2022-02-20,Amberd 3,-118.2219526402896,16343.08445470384
2022-02-20,Amberd 3,-118.2219526402896,14129.908256880732
2022-02-20,Amberd 3,-118.2219526402896,14545.975515367105
2022-02-21,Amberd 3,-83.76935742737078,16373.934747305078
2022-02-21,Amberd 3,-83.76935742737078,14188.62385321101
2022-02-21,Amberd 3,-83.76935742737078,14641.859392444252
2022-02-22,Amberd 3,-150.43854737457514,16579.098656383238
2022-02-22,Amberd 3,-150.43854737457514,14411.743119266055
2022-02-22,Amberd 3,-150.43854737457514,14827.756705144848
2022-02-23,Amberd 3,2.9873443586056965,17010.813487201758
2022-02-23,Amberd 3,2.9873443586056965,14793.394495412844
2022-02-23,Amberd 3,2.9873443586056965,15213.249027271346
2022-02-24,Amberd 3,251.70554047987025,17587.884297883775
2022-02-24,Amberd 3,251.70554047987025,14579.082568807342
2022-02-24,Amberd 3,251.70554047987025,15035.178969842354
2022-02-25,Amberd 3,254.70717115830485,17960.926793080314
2022-02-25,Amberd 3,254.70717115830485,14684.770642201836
2022-02-25,Amberd 3,254.70717115830485,15157.479833461166
2022-02-26,Amberd 3,-416.70212406873,17711.096202689936
2022-02-26,Amberd 3,-416.70212406873,14637.798165137614
2022-02-26,Amberd 3,-416.70212406873,15123.2355916479
2022-02-27,Amberd 3,82.95268006909282,18241.229144874367
2022-02-27,Amberd 3,82.95268006909282,15086.97247706422
2022-02-27,Amberd 3,82.95268006909282,15289.564766169484
2022-02-28,Amberd 3,-20.241866021586247,18313.33933800977
2022-02-28,Amberd 3,-20.241866021586247,14948.990825688074
2022-02-28,Amberd 3,-20.241866021586247,15197.594516728135
2022-03-01,Amberd 3,-850.1963896249345,17846.42110581806
2022-03-01,Amberd 3,-850.1963896249345,14840.366972477064
2022-03-01,Amberd 3,-850.1963896249345,15118.343557103146
2022-03-02,Amberd 3,-916.3816271520373,18566.76597477698
2022-03-02,Amberd 3,-916.3816271520373,15145.688073394496
2022-03-02,Amberd 3,-916.3816271520373,15525.360831226555
2022-03-03,Amberd 3,1378.8121655005416,22421.349159542453
2022-03-03,Amberd 3,1378.8121655005416,15985.321100917432
2022-03-03,Amberd 3,1378.8121655005416,16188.720715494996
2022-03-04,Amberd 3,-4833.947481576537,14632.69123852366
2022-03-04,Amberd 3,-4833.947481576537,8965.871559633028
2022-03-04,Amberd 3,-4833.947481576537,9848.643945495747
2022-03-05,Amberd 3,-8105.753318829592,10971.34823011317
2022-03-05,Amberd 3,-8105.753318829592,6317.798165137615
2022-03-05,Amberd 3,-8105.753318829592,6325.400666364992
2022-03-06,Amberd 3,1214.7394957046035,23440.92294017348
2022-03-06,Amberd 3,1214.7394957046035,20582.75229357798
2022-03-06,Amberd 3,1214.7394957046035,20778.4275253818
2022-03-07,Amberd 3,704.0885029438614,22415.29266038147
2022-03-07,Amberd 3,704.0885029438614,20101.284403669728
2022-03-07,Amberd 3,704.0885029438614,20187.469752375695
2022-03-08,Amberd 3,-856.4436869350557,19465.588303385994
2022-03-08,Amberd 3,-856.4436869350557,17004.036697247706
2022-03-08,Amberd 3,-856.4436869350557,17341.284054238688
2022-03-09,Amberd 3,-1003.7854333404666,18463.426957842777
2022-03-09,Amberd 3,-1003.7854333404666,16117.43119266055
2022-03-09,Amberd 3,-1003.7854333404666,16527.24950599187
2022-03-10,Amberd 3,-612.3648940886287,18344.378896209782
2022-03-10,Amberd 3,-612.3648940886287,14907.88990825688
2022-03-10,Amberd 3,-612.3648940886287,15612.43904612315
2022-03-11,Amberd 3,684.9712189710172,19794.34264846788
2022-03-11,Amberd 3,684.9712189710172,15486.238532110092
2022-03-11,Amberd 3,684.9712189710172,17625.022057834332
2022-03-12,Amberd 3,-272.56520525772976,18778.93271101002
2022-03-12,Amberd 3,-272.56520525772976,14599.633027522934
2022-03-12,Amberd 3,-272.56520525772976,16831.534054675474
2022-03-13,Amberd 3,-53.44074655648001,18608.59367210749
2022-03-13,Amberd 3,-53.44074655648001,14226.788990825688
2022-03-13,Amberd 3,-53.44074655648001,16463.653056910087
2022-03-14,Amberd 3,3.5639102872737567,18397.18399826957
2022-03-14,Amberd 3,3.5639102872737567,14027.155963302752
2022-03-14,Amberd 3,3.5639102872737567,16231.770619488818
2022-03-15,Amberd 3,51.40987626532842,18389.80263991713
2022-03-15,Amberd 3,51.40987626532842,14112.29357798165
2022-03-15,Amberd 3,51.40987626532842,16318.848834385411
2022-03-16,Amberd 3,-266.4524048614712,17845.664043422938
2022-03-16,Amberd 3,-266.4524048614712,13692.477064220184
2022-03-16,Amberd 3,-266.4524048614712,15862.911214814478
2022-03-17,Amberd 3,435.7015999763243,18676.729287668502
2022-03-17,Amberd 3,435.7015999763243,14755.229357798164
2022-03-17,Amberd 3,435.7015999763243,16912.741828118367
2022-03-18,Amberd 3,-175.91000400919984,17913.98892458273
2022-03-18,Amberd 3,-175.91000400919984,13701.284403669724
2022-03-18,Amberd 3,-175.91000400919984,15927.486070805213
2022-03-19,Amberd 3,-329.1298646761861,18164.38731176945
2022-03-19,Amberd 3,-329.1298646761861,13874.495412844037
2022-03-19,Amberd 3,-329.1298646761861,16146.649218410124
2022-03-20,Amberd 3,-101.7195679114684,18143.56809590358
2022-03-20,Amberd 3,-101.7195679114684,13865.688073394496
2022-03-20,Amberd 3,-101.7195679114684,16188.720715494996
2022-03-21,Amberd 3,39.11419032505728,18211.13591466825
2022-03-21,Amberd 3,39.11419032505728,13598.532110091744
2022-03-21,Amberd 3,39.11419032505728,15935.313326076815
2022-03-22,Amberd 3,14.408293204489382,18302.92973007684
2022-03-22,Amberd 3,14.408293204489382,13974.311926605504
2022-03-22,Amberd 3,14.408293204489382,16229.813805670916
2022-03-23,Amberd 3,356.725401515876,18810.161534808816
2022-03-23,Amberd 3,356.725401515876,14549.724770642202
2022-03-23,Amberd 3,356.725401515876,16789.462557590603
2022-03-24,Amberd 3,105.4380497658185,18432.57666524154
2022-03-24,Amberd 3,105.4380497658185,14285.504587155963
2022-03-24,Amberd 3,105.4380497658185,16582.040292893096
2022-03-25,Amberd 3,-156.22451123654537,18276.432546247557
2022-03-25,Amberd 3,-156.22451123654537,14053.577981651377
2022-03-25,Amberd 3,-156.22451123654537,16332.546531110718
2022-03-26,Amberd 3,-759.720040676626,18521.53149666842
2022-03-26,Amberd 3,-759.720040676626,14150.45871559633
2022-03-26,Amberd 3,-759.720040676626,16416.68952528046
2022-03-27,Amberd 3,-1357.1273108395562,18300.847808490253
2022-03-27,Amberd 3,-1357.1273108395562,14085.871559633028
2022-03-27,Amberd 3,-1357.1273108395562,16340.373786382324
2022-03-28,Amberd 3,-6075.984339935956,12922.67655354104
2022-03-28,Amberd 3,-6075.984339935956,7920.733944954129
2022-03-28,Amberd 3,-6075.984339935956,10233.157860713294
2022-03-29,Amberd 3,-620.4932126587973,21832.543881736037
2022-03-29,Amberd 3,-620.4932126587973,17095.045871559632
2022-03-29,Amberd 3,-620.4932126587973,18940.000943463805
2022-03-30,Amberd 3,-608.8925410071097,24298.29610264955
2022-03-30,Amberd 3,-608.8925410071097,17764.403669724772
2022-03-30,Amberd 3,-608.8925410071097,19662.065242269276
2022-03-31,Amberd 3,-1560.9404950493044,27744.06559404895
2022-03-31,Amberd 3,-1560.9404950493044,17570.642201834864
2022-03-31,Amberd 3,-1560.9404950493044,19632.71303500076
2022-04-01,Amberd 3,-3665.289815626634,30442.993032660142
2022-04-01,Amberd 3,-3665.289815626634,17746.788990825688
2022-04-01,Amberd 3,-3665.289815626634,19736.424167349513
2022-04-02,Amberd 3,-5772.103181172704,33059.589935801785
2022-04-02,Amberd 3,-5772.103181172704,19790.09174311927
2022-04-02,Amberd 3,-5772.103181172704,21650.188081256692
2022-04-03,Amberd 3,1939.7543783029687,48298.87741841724
2022-04-03,Amberd 3,1939.7543783029687,24927.706422018353
2022-04-03,Amberd 3,1939.7543783029687,26239.894891143496
2022-04-04,Amberd 3,5907.424150246057,59094.01937606568
2022-04-04,Amberd 3,5907.424150246057,26454.311926605504
2022-04-04,Amberd 3,5907.424150246057,27690.87233711709
2022-04-05,Amberd 3,-214.5431924516597,55528.25549503938
2022-04-05,Amberd 3,-214.5431924516597,25153.761467889908
2022-04-05,Amberd 3,-214.5431924516597,26623.430399452092
2022-04-06,Amberd 3,-5208.94801148519,52539.183893497546
2022-04-06,Amberd 3,-5208.94801148519,22000.73394495413
2022-04-06,Amberd 3,-5208.94801148519,23788.007177313542
2022-04-07,Amberd 3,2270.120820274584,66302.76750242074
2022-04-07,Amberd 3,2270.120820274584,20876.330275229357
2022-04-07,Amberd 3,2270.120820274584,22691.213032380027
2022-04-08,Amberd 3,-522.7914955223314,66242.7703076073
2022-04-08,Amberd 3,-522.7914955223314,20274.495412844037
2022-04-08,Amberd 3,-522.7914955223314,22139.391535731946
2022-04-09,Amberd 3,-9372.406838619005,76846.75401048735
2022-04-09,Amberd 3,-9372.406838619005,22479.26605504587
2022-04-09,Amberd 3,-9372.406838619005,24330.044604872117
2022-04-10,Amberd 3,-16945.762350788864,86311.73733990581
2022-04-10,Amberd 3,-16945.762350788864,27517.06422018349
2022-04-10,Amberd 3,-16945.762350788864,28629.16456280062
2022-04-11,Amberd 3,-24763.055761659416,94740.11298480298
2022-04-11,Amberd 3,-24763.055761659416,33597.064220183485
2022-04-11,Amberd 3,-24763.055761659416,34873.35745572272
2022-04-12,Amberd 3,4614.7996203828225,154317.3274345555
2022-04-12,Amberd 3,4614.7996203828225,36870.45871559633
2022-04-12,Amberd 3,4614.7996203828225,36885.9404674339
2022-04-13,Amberd 3,0.0,168556.53549321432
2022-04-13,Amberd 3,0.0,33379.81651376147
2022-04-13,Amberd 3,0.0,34153.24997073515
2022-04-14,Amberd 3,-15598.374689550386,139918.75774172344
2022-04-14,Amberd 3,-15598.374689550386,26463.119266055044
2022-04-14,Amberd 3,-15598.374689550386,28355.21062829448
2022-04-15,Amberd 3,-56584.355059556496,77117.78234794115
2022-04-15,Amberd 3,-56584.355059556496,27784.22018348624
2022-04-15,Amberd 3,-56584.355059556496,28757.335867873135
2022-04-16,Amberd 3,-56258.402846005425,70528.87905759251
2022-04-16,Amberd 3,-56258.402846005425,36620.91743119266
2022-04-16,Amberd 3,-56258.402846005425,38322.24180977324
2022-04-17,Amberd 3,-29388.461659511348,100414.29563624503
2022-04-17,Amberd 3,-29388.461659511348,50122.56880733945
2022-04-17,Amberd 3,-29388.461659511348,51629.554178409
2022-04-18,Amberd 3,-7.275957614183426e-11,131043.52601810529
2022-04-18,Amberd 3,-7.275957614183426e-11,57394.49541284404
2022-04-18,Amberd 3,-7.275957614183426e-11,58012.680852402074
2022-04-19,Amberd 3,13542.871039099991,166333.04323873998
2022-04-19,Amberd 3,13542.871039099991,64792.66055045871
2022-04-19,Amberd 3,13542.871039099991,63143.446682938506
2022-04-20,Amberd 3,27327.37695651564,201915.7328718858
2022-04-20,Amberd 3,27327.37695651564,67208.80733944954
2022-04-20,Amberd 3,27327.37695651564,66696.04216933777
2022-04-21,Amberd 3,-1.1641532182693479e-10,181845.06244919825
2022-04-21,Amberd 3,-1.1641532182693479e-10,69531.00917431193
2022-04-21,Amberd 3,-1.1641532182693479e-10,70145.90493029724
2022-04-22,Amberd 3,-32476.754033078687,160481.5187212405
2022-04-22,Amberd 3,-32476.754033078687,85299.08256880734
2022-04-22,Amberd 3,-32476.754033078687,83974.70818140364
2022-04-23,Amberd 3,-42096.266841109915,169779.00199573813
2022-04-23,Amberd 3,-42096.266841109915,89294.67889908257
2022-04-23,Amberd 3,-42096.266841109915,87938.2345695621
2022-04-24,Amberd 3,-38281.92412484353,196703.92607826472
2022-04-24,Amberd 3,-38281.92412484353,106019.81651376149
2022-04-24,Amberd 3,-38281.92412484353,108567.94424478344
2022-04-25,Amberd 3,-7743.420052942645,259947.78297319356
2022-04-25,Amberd 3,-7743.420052942645,133715.9633027523
2022-04-25,Amberd 3,-7743.420052942645,131900.99220943495
2022-04-26,Amberd 3,0.0,292599.1270124256
2022-04-26,Amberd 3,0.0,153688.0733944954
2022-04-26,Amberd 3,0.0,158719.12558376824
2022-04-27,Amberd 3,6126.188277702313,300895.7738005715
2022-04-27,Amberd 3,6126.188277702313,185294.67889908256
2022-04-27,Amberd 3,6126.188277702313,189152.47248667356
2022-04-28,Amberd 3,-13921.696331520508,273722.5332524448
2022-04-28,Amberd 3,-13921.696331520508,158587.88990825688
2022-04-28,Amberd 3,-13921.696331520508,147882.29066023248
2022-04-29,Amberd 3,20184.47391183942,295443.03189970274
2022-04-29,Amberd 3,20184.47391183942,184452.11009174312
2022-04-29,Amberd 3,20184.47391183942,184721.26759603675
2022-04-30,Amberd 3,18768.203775615053,285835.5315744025
2022-04-30,Amberd 3,18768.203775615053,169811.376146789
2022-04-30,Amberd 3,18768.203775615053,175377.48161555946
2022-05-01,Amberd 3,31349.719956094923,277990.85103614465
2022-05-01,Amberd 3,31349.719956094923,167048.80733944953
2022-05-01,Amberd 3,31349.719956094923,169130.35350191052
2022-05-02,Amberd 3,31592.911006074923,278140.18159358256
2022-05-02,Amberd 3,31592.911006074923,162416.14678899082
2022-05-02,Amberd 3,31592.911006074923,159135.92692698113
2022-05-03,Amberd 3,0.0,235472.33427008535
2022-05-03,Amberd 3,0.0,140732.47706422018
2022-05-03,Amberd 3,0.0,131833.4821327174
2022-05-04,Amberd 3,-38124.89436331359,183950.4529700335
2022-05-04,Amberd 3,-38124.89436331359,140955.59633027524
2022-05-04,Amberd 3,-38124.89436331359,131012.59873610792
2022-05-05,Amberd 3,-26020.93758801493,200236.7577451032
2022-05-05,Amberd 3,-26020.93758801493,163751.9266055046
2022-05-05,Amberd 3,-26020.93758801493,155358.29785152327
2022-05-06,Amberd 3,-21419.291801593048,160429.65994717463
2022-05-06,Amberd 3,-21419.291801593048,138971.00917431194
2022-05-06,Amberd 3,-21419.291801593048,131689.65631710168
2022-05-07,Amberd 3,-39125.28620433049,122567.07691111784
2022-05-07,Amberd 3,-39125.28620433049,116438.8990825688
2022-05-07,Amberd 3,-39125.28620433049,103248.34588081956
2022-05-08,Amberd 3,8499.852769128629,137928.62997054553
2022-05-08,Amberd 3,8499.852769128629,105793.76146788993
2022-05-08,Amberd 3,8499.852769128629,88331.55414696022
2022-05-09,Amberd 3,6288.7497261164535,134396.17683490462
2022-05-09,Amberd 3,6288.7497261164535,100788.25688073394
2022-05-09,Amberd 3,6288.7497261164535,83325.04599386049
2022-05-10,Amberd 3,1537.9548048888828,127856.86113143653
2022-05-10,Amberd 3,1537.9548048888828,100286.23853211007
2022-05-10,Amberd 3,1537.9548048888828,82702.77919976797
2022-05-11,Amberd 3,-1560.6262819989934,123640.21285620375
2022-05-11,Amberd 3,-1560.6262819989934,100251.00917431193
2022-05-11,Amberd 3,-1560.6262819989934,83580.41019709657
2022-05-12,Amberd 3,-7729.997374790779,115057.5857483004
2022-05-12,Amberd 3,-7729.997374790779,93190.45871559632
2022-05-12,Amberd 3,-7729.997374790779,76321.6093395928
2022-05-13,Amberd 3,-20339.361958010748,97734.48402311068
2022-05-13,Amberd 3,-20339.361958010748,80082.20183486238
2022-05-13,Amberd 3,-20339.361958010748,66384.90877229151
2022-05-14,Amberd 3,-72816.78940883995,85458.71728620169
2022-05-14,Amberd 3,-72816.78940883995,81793.76146788991
2022-05-14,Amberd 3,-72816.78940883995,68045.26529678052
2022-05-15,Amberd 3,-41846.08528189262,144066.32407340125
2022-05-15,Amberd 3,-41846.08528189262,107798.8990825688
2022-05-15,Amberd 3,-41846.08528189262,89622.07285986592
2022-05-16,Amberd 3,17581.724007033627,281894.2647453955
2022-05-16,Amberd 3,17581.724007033627,157589.7247706422
2022-05-16,Amberd 3,17581.724007033627,146411.74507607988
2022-05-17,Amberd 3,-11798.316477807675,242216.8138826317
2022-05-17,Amberd 3,-11798.316477807675,149240.36697247706
2022-05-17,Amberd 3,-11798.316477807675,138800.7177313539
2022-05-18,Amberd 3,0.0,258194.61573168897
2022-05-18,Amberd 3,0.0,165354.8623853211
2022-05-18,Amberd 3,0.0,157327.8309592406
2022-05-19,Amberd 3,6995.956800723827,267562.6950745318
2022-05-19,Amberd 3,6995.956800723827,171587.52293577982
2022-05-19,Amberd 3,6995.956800723827,165899.65388855597
2022-05-20,Amberd 3,20919.373096104624,246960.75611606712
2022-05-20,Amberd 3,20919.373096104624,185051.0091743119
2022-05-20,Amberd 3,20919.373096104624,151061.13470741265
2022-05-21,Amberd 3,-39930.67395046605,145416.54485510197
2022-05-21,Amberd 3,-39930.67395046605,155769.54128440368
2022-05-21,Amberd 3,-39930.67395046605,143534.25035685644
2022-05-22,Amberd 3,-10468.81455504967,165122.6897345381
2022-05-22,Amberd 3,-10468.81455504967,166775.77981651376
2022-05-22,Amberd 3,-10468.81455504967,152367.30793086157
2022-05-23,Amberd 3,40357.297241121225,194146.3800419426
2022-05-23,Amberd 3,40357.297241121225,171520.0
2022-05-23,Amberd 3,40357.297241121225,166917.1970738645
2022-05-24,Amberd 3,0.0,139628.23504759523
2022-05-24,Amberd 3,0.0,149836.33027522935
2022-05-24,Amberd 3,0.0,138823.2210902598
2022-05-25,Amberd 3,-40938.06979697925,84316.12086636327
2022-05-25,Amberd 3,-40938.06979697925,125319.63302752294
2022-05-25,Amberd 3,-40938.06979697925,107920.2388710582
2022-05-26,Amberd 3,-86996.03860521443,52660.88167351346
2022-05-26,Amberd 3,-86996.03860521443,105215.41284403668
2022-05-26,Amberd 3,-86996.03860521443,86409.96297778143
2022-05-27,Amberd 3,-91298.4650145912,62283.33398111738
2022-05-27,Amberd 3,-91298.4650145912,110285.50458715596
2022-05-27,Amberd 3,-91298.4650145912,93936.84732833764
2022-05-28,Amberd 3,-55068.946414400416,127092.79590915928
2022-05-28,Amberd 3,-55068.946414400416,154595.22935779818
2022-05-28,Amberd 3,-55068.946414400416,140124.50227916395
2022-05-29,Amberd 3,-20558.81371804548,204071.84657319423
2022-05-29,Amberd 3,-20558.81371804548,193200.73394495415
2022-05-29,Amberd 3,-20558.81371804548,177044.68698841112
2022-05-30,Amberd 3,2.302934411476599,231708.03077593827
2022-05-30,Amberd 3,2.302934411476599,201056.88073394497
2022-05-30,Amberd 3,2.302934411476599,188101.6634664607
2022-05-31,Amberd 3,-3802.976776431373,226566.0629882672
2022-05-31,Amberd 3,-3802.976776431373,201878.8990825688
2022-05-31,Amberd 3,-3802.976776431373,188688.70761183105
2022-06-01,Amberd 3,-14804.896635243816,211713.25585836175
2022-06-01,Amberd 3,-14804.896635243816,190103.48623853212
2022-06-01,Amberd 3,-14804.896635243816,179013.24168921952
2022-06-02,Amberd 3,-76.38877440188662,231519.14370835523
2022-06-02,Amberd 3,-76.38877440188662,201940.5504587156
2022-06-02,Amberd 3,-76.38877440188662,189282.600605564
2022-06-03,Amberd 3,6304.7599615808285,232872.0142084389
2022-06-03,Amberd 3,6304.7599615808285,202621.6513761468
2022-06-03,Amberd 3,6304.7599615808285,188330.61068315516
2022-06-04,Amberd 3,11397.53286068316,232315.0055512276
2022-06-04,Amberd 3,11397.53286068316,203267.52293577985
2022-06-04,Amberd 3,11397.53286068316,189472.4115459004
2022-06-05,Amberd 3,14706.89687023958,228213.62002565223
2022-06-05,Amberd 3,14706.89687023958,196664.95412844035
2022-06-05,Amberd 3,14706.89687023958,160665.17692567076
2022-06-06,Amberd 3,19626.542706300883,226908.6337220601
2022-06-06,Amberd 3,19626.542706300883,201834.8623853211
2022-06-06,Amberd 3,19626.542706300883,190412.6605854018
2022-06-07,Amberd 3,6891.085909884045,193614.5437093691
2022-06-07,Amberd 3,6891.085909884045,178019.81651376147
2022-06-07,Amberd 3,6891.085909884045,159112.44516116634
2022-06-08,Amberd 3,343.9573226070497,181215.18653645643
2022-06-08,Amberd 3,343.9573226070497,183835.5963302753
2022-06-08,Amberd 3,343.9573226070497,163016.28872787883
2022-06-09,Amberd 3,17511.95265287874,190965.7716544348
2022-06-09,Amberd 3,17511.95265287874,190517.43119266056
2022-06-09,Amberd 3,17511.95265287874,166044.45811108063
2022-06-10,Amberd 3,4399.124605907986,159942.3010303146
2022-06-10,Amberd 3,4399.124605907986,175536.14678899082
2022-06-10,Amberd 3,4399.124605907986,145442.14382930993
2022-06-11,Amberd 3,-19.272112954800832,140995.11120198865
2022-06-11,Amberd 3,-19.272112954800832,174696.51376146788
2022-06-11,Amberd 3,-19.272112954800832,145195.5852882544
2022-06-12,Amberd 3,-16110.403663501493,123074.11945025103
2022-06-12,Amberd 3,-16110.403663501493,156556.33027522935
2022-06-12,Amberd 3,-16110.403663501493,121567.0584370998
2022-06-13,Amberd 3,21131.196439906707,135585.3325920431
2022-06-13,Amberd 3,21131.196439906707,170181.28440366974
2022-06-13,Amberd 3,21131.196439906707,149274.56369166903
2022-06-14,Amberd 3,-6063.450296236435,82208.26989274386
2022-06-14,Amberd 3,-6063.450296236435,135398.16513761468
2022-06-14,Amberd 3,-6063.450296236435,104837.27870095515
2022-06-15,Amberd 3,-24176.211680440152,41607.20290793073
2022-06-15,Amberd 3,-24176.211680440152,121476.69724770646
2022-06-15,Amberd 3,-24176.211680440152,88078.14675754204
2022-06-16,Amberd 3,-4617.065626919779,33283.30187356044
2022-06-16,Amberd 3,-4617.065626919779,118244.40366972476
2022-06-16,Amberd 3,-4617.065626919779,83298.62900731883
2022-06-17,Amberd 3,594.3677024241697,40177.490574742165
2022-06-17,Amberd 3,594.3677024241697,120519.63302752294
2022-06-17,Amberd 3,594.3677024241697,87155.50904240171
2022-06-18,Amberd 3,2943.8997040186296,43742.118862175776
2022-06-18,Amberd 3,2943.8997040186296,119891.376146789
2022-06-18,Amberd 3,2943.8997040186296,88307.09397423644
2022-06-19,Amberd 3,-516.2268138134059,38384.38829189487
2022-06-19,Amberd 3,-516.2268138134059,119230.8256880734
2022-06-19,Amberd 3,-516.2268138134059,88329.59733314232
2022-06-20,Amberd 3,11459.346540518867,54454.741018755885
2022-06-20,Amberd 3,11459.346540518867,122119.63302752294
2022-06-20,Amberd 3,11459.346540518867,93559.18226148274
2022-06-21,Amberd 3,-7197.999026097845,29142.170572241157
2022-06-21,Amberd 3,-7197.999026097845,107431.9266055046
2022-06-21,Amberd 3,-7197.999026097845,82171.50424820786
2022-06-22,Amberd 3,-23356.454207865456,7356.7538246014865
2022-06-22,Amberd 3,-23356.454207865456,91202.93577981651
2022-06-22,Amberd 3,-23356.454207865456,62648.37278700955
2022-06-23,Amberd 3,15.217937973007793,39066.312244301334
2022-06-23,Amberd 3,15.217937973007793,75989.7247706422
2022-06-23,Amberd 3,15.217937973007793,49289.20485219941
2022-06-24,Amberd 3,-40.120836973484984,39195.95917946604
2022-06-24,Amberd 3,-40.120836973484984,70491.00917431193
2022-06-24,Amberd 3,-40.120836973484984,43090.01867708903
2022-06-25,Amberd 3,5748.583224316644,47852.967667690165
2022-06-25,Amberd 3,5748.583224316644,74530.64220183487
2022-06-25,Amberd 3,5748.583224316644,48013.36224292795
2022-06-26,Amberd 3,-13446.237968670292,21369.032430322375
2022-06-26,Amberd 3,-13446.237968670292,86922.56880733946
2022-06-26,Amberd 3,-13446.237968670292,63255.96347746781
2022-06-27,Amberd 3,12262.05877788914,55681.74989565044
2022-06-27,Amberd 3,12262.05877788914,69968.44036697247
2022-06-27,Amberd 3,12262.05877788914,48554.42126357759
2022-06-28,Amberd 3,1469.386985105586,41430.23957307089
2022-06-28,Amberd 3,1469.386985105586,63277.79816513762
2022-06-28,Amberd 3,1469.386985105586,36069.94910536918
2022-06-29,Amberd 3,-260.57960173095853,38604.504183276695
2022-06-29,Amberd 3,-260.57960173095853,57582.38532110093
2022-06-29,Amberd 3,-260.57960173095853,32953.723100361836
2022-06-30,Amberd 3,40.13358351391798,36688.947058018355
2022-06-30,Amberd 3,40.13358351391798,55424.5871559633
2022-06-30,Amberd 3,40.13358351391798,33036.88768762263
2022-07-01,Amberd 3,163.03751444900263,34710.36448836609
2022-07-01,Amberd 3,163.03751444900263,55862.01834862385
2022-07-01,Amberd 3,163.03751444900263,31875.518686698382
2022-07-02,Amberd 3,5711.392770218881,40634.37773019852
2022-07-02,Amberd 3,5711.392770218881,60121.83486238532
2022-07-02,Amberd 3,5711.392770218881,36135.50236826887
2022-07-03,Amberd 3,-279.3083141839779,30256.944949058827
2022-07-03,Amberd 3,-279.3083141839779,48560.733944954125
2022-07-03,Amberd 3,-279.3083141839779,28279.87329630529
2022-07-04,Amberd 3,-1274.01144379178,26949.339344769254
2022-07-04,Amberd 3,-1274.01144379178,41737.98165137615
2022-07-04,Amberd 3,-1274.01144379178,24598.128097924553
2022-07-05,Amberd 3,79.3187647905579,27282.636064221875
2022-07-05,Amberd 3,79.3187647905579,40143.85321100918
2022-07-05,Amberd 3,79.3187647905579,23693.10170714534
2022-07-06,Amberd 3,-715.2343191366526,25271.68907717812
2022-07-06,Amberd 3,-715.2343191366526,37804.036697247706
2022-07-06,Amberd 3,-715.2343191366526,21779.33779323816
2022-07-07,Amberd 3,-362.46920794664766,24878.016631714498
2022-07-07,Amberd 3,-362.46920794664766,36720.733944954125
2022-07-07,Amberd 3,-362.46920794664766,21842.93424231994
2022-07-08,Amberd 3,-1.5232778447752937,24786.222816305908
2022-07-08,Amberd 3,-1.5232778447752937,35235.22935779816
2022-07-08,Amberd 3,-1.5232778447752937,21861.523973590003
2022-07-09,Amberd 3,671.390640070098,25564.86148968925
2022-07-09,Amberd 3,671.390640070098,34404.40366972477
2022-07-09,Amberd 3,671.390640070098,22790.032130184027
2022-07-10,Amberd 3,81.84916644645637,23789.73943872611
2022-07-10,Amberd 3,81.84916644645637,33036.33027522936
2022-07-10,Amberd 3,81.84916644645637,21614.965432534475
2022-07-11,Amberd 3,-73.41839945416359,22734.583725524324
2022-07-11,Amberd 3,-73.41839945416359,31841.467889908257
2022-07-11,Amberd 3,-73.41839945416359,20591.55180577225
2022-07-12,Amberd 3,29.322102053065464,22168.679585170365
2022-07-12,Amberd 3,29.322102053065464,30564.403669724772
2022-07-12,Amberd 3,29.322102053065464,19476.16792956868
2022-07-13,Amberd 3,-226.3928328635193,21141.91371178567
2022-07-13,Amberd 3,-226.3928328635193,29519.26605504587
2022-07-13,Amberd 3,-226.3928328635193,18557.44384206416
2022-07-14,Amberd 3,-244.7933571136364,20361.950179210864
2022-07-14,Amberd 3,-244.7933571136364,28588.623853211007
2022-07-14,Amberd 3,-244.7933571136364,17926.371385791084
2022-07-15,Amberd 3,53.334654114607474,20339.427572955978
2022-07-15,Amberd 3,53.334654114607474,27616.880733944956
