Date,Station,Energy Production (kWh),Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB,Month,WaterFlow_Diff_1d,WaterFlow_Diff_7d,WaterFlow_3day_avg,WaterFlow_7day_avg,Temp_Deviation,WaterFlow_Humidity,month_sin,month_cos,Normalized_Efficiency,Prev_Day_Efficiency,Prev_Week_Efficiency
2024-12-17,Amberd 3,1158.93479964984,283930.9880686772,-1,0.02,65,1027,12,262388.2357750992,265277.0431145488,109715.63073071082,135607.97377637075,-14.545579974376663,18455514.224464018,-2.4492935982947064e-16,1.0,2.415806802358871,21542.75229357798,18653.94495412844
2024-12-18,Amberd 3,-521.7805112314181,21441.899685852903,0,0.0,54,1022,12,-262489.08838282427,-262314.6968558281,108971.88001603604,98134.44565410959,-13.545579974376663,1157862.5830360567,-2.4492935982947064e-16,1.0,-0.5214325645467164,283930.9880686772,283756.59654168104
2024-12-18,Amberd 3,-521.7805112314181,19634.49541284404,0,0.0,54,1022,12,-1807.4042730088622,-7827.942970219392,108335.79438912473,97016.1680869354,-13.545579974376663,1060262.752293578,-2.4492935982947064e-16,1.0,-0.5416573251845851,21441.899685852903,27462.438383063432
2024-12-18,Amberd 3,-521.7805112314181,284008.188986283,0,0.0,54,1022,12,264373.69357343897,258963.05137160412,108361.52802832668,134010.8897114503,-13.545579974376663,15336442.205259284,-2.4492935982947064e-16,1.0,2.4166706766469415,19634.49541284404,25045.1376146789
2024-12-19,Amberd 3,-810.5628632134703,20054.58284679119,1,0.0,54,1023,12,-263953.60613949184,-263790.1688562483,107899.08908197276,96326.57987484337,-12.545579974376663,1082947.4737267243,-2.4492935982947064e-16,1.0,-0.5369565684554811,284008.188986283,283844.7517030395
2024-12-19,Amberd 3,-810.5628632134703,18122.56880733945,1,0.0,54,1023,12,-1932.0140394517402,-5550.583022537816,107395.11354680458,95533.63944305225,-12.545579974376663,978618.7155963302,-2.4492935982947064e-16,1.0,-0.5585757059558393,20054.58284679119,23673.151829877264
2024-12-19,Amberd 3,-810.5628632134703,284074.55684282066,1,0.0,54,1023,12,265951.9880354812,262531.80454924266,107417.23616565047,133038.18295008692,-12.545579974376663,15340026.069512315,-2.4492935982947064e-16,1.0,2.417413329540136,18122.56880733945,21542.75229357798
2024-12-20,Amberd 3,400.9771775666395,21037.817632456343,1,0.0,52,1022,12,-263036.7392103643,-262893.1704362208,107744.98109420552,95482.01574491251,-12.545579974376663,1093966.5168877298,-2.4492935982947064e-16,1.0,-0.5259542218925845,284074.55684282066,283930.9880686772
2024-12-20,Amberd 3,400.9771775666395,18727.339449541287,1,0.0,52,1022,12,-2310.478182915056,-2714.560236311616,107946.57130827277,95094.22142543943,-12.545579974376663,973821.6513761469,-2.4492935982947064e-16,1.0,-0.5518083536473376,21037.817632456343,21441.899685852903
2024-12-20,Amberd 3,400.9771775666395,284147.66019229207,1,0.0,52,1022,12,265420.3207427508,264513.164779448,107970.93909142991,132881.816393932,-12.545579974376663,14775678.329999188,-2.4492935982947064e-16,1.0,2.4182313522520245,18727.339449541287,19634.49541284404
2024-12-21,Amberd 3,82.5918558804351,20809.752585925737,1,0.0,52,1023,12,-263337.9076063663,-263198.4364003573,107894.91740925303,95282.03976530953,-12.545579974376663,1082107.1344681382,-2.4492935982947064e-16,1.0,-0.5285062580058261,284147.66019229207,284008.188986283
2024-12-21,Amberd 3,82.5918558804351,18031.55963302752,1,0.0,52,1023,12,-2778.192952898218,-2023.0232137636704,107662.99080374847,94993.03644905759,-12.545579974376663,937641.100917431,-2.4492935982947064e-16,1.0,-0.5595940939245945,20809.752585925737,20054.58284679119
2024-12-21,Amberd 3,82.5918558804351,284216.39663218363,1,0.0,52,1023,12,266184.8369991561,266093.82782484416,107685.902950379,133006.44042403533,-12.545579974376663,14779252.624873549,-2.4492935982947064e-16,1.0,2.419000509470842,18031.55963302752,18122.56880733945
2024-12-22,Amberd 3,-322.5018630105842,20063.099798736315,2,0.15,51,1021,12,-264153.2968334473,-264011.4570440843,107437.01868798252,95290.51798916612,-11.545579974376663,1023218.0897355521,-2.4492935982947064e-16,1.0,-0.5368612642022895,284216.39663218363,284074.55684282066
2024-12-22,Amberd 3,-322.5018630105842,17884.770642201835,2,0.15,51,1021,12,-2178.3291565344807,-3153.0469902545083,107388.08902437396,94840.08270484406,-11.545579974376663,912123.3027522935,-2.4492935982947064e-16,1.0,-0.5612366551645219,20063.099798736315,21037.817632456343
2024-12-22,Amberd 3,-322.5018630105842,284285.953955472,2,0.15,51,1021,12,266401.18331327016,265558.6145059307,107411.2747988034,132777.02763426275,-11.545579974376663,14498583.651729072,-2.4492935982947064e-16,1.0,2.4197788523325503,17884.770642201835,18727.339449541287
2024-12-23,Amberd 3,-135.84830935919308,20170.034862047345,2,0.0,57,1022,12,-264115.9190934246,-263977.6253302447,107446.91981990707,95065.93830137062,-11.545579974376663,1149691.9871366986,-2.4492935982947064e-16,1.0,-0.5356646663566618,284285.953955472,284147.66019229207
