Date,Station,Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB,Month,WaterFlow_Diff_1d,WaterFlow_Diff_7d,WaterFlow_3day_avg,WaterFlow_7day_avg,Temp_Deviation,WaterFlow_Humidity,month_sin,month_cos,Normalized_Efficiency,Prev_Day_Efficiency,Prev_Week_Efficiency
2024-03-03,Amberd 3,255095.6123691599,7,0.0,29,1013,3,242982.5848462241,243149.9242957654,94510.30171031131,117406.87117217784,-6.619667893009844,7397772.758705637,1.0,6.123233995736766e-17,0.013193582681453203,-0.011454879700714666,0.032622730413003474
2024-03-04,Amberd 3,16801.107203752865,8,0.0,35,1014,3,-238294.50516540703,-238193.33523534564,94669.91569861626,83379.25185284273,-5.619667893009844,588038.7521313502,1.0,6.123233995736766e-17,-0.2542486458538798,-0.0005439265371835531,0.0015282723728743757
2024-03-04,Amberd 3,12491.743119266055,8,0.0,35,1014,3,-4309.36408448681,-3684.787608510869,94796.15423072636,82852.85362305549,-5.619667893009844,437211.00917431194,1.0,6.123233995736766e-17,-0.34195858132976154,0.010481806864886844,-0.017974996909922318
2024-03-04,Amberd 3,255146.97286143835,8,0.0,35,1014,3,242655.2297421723,243045.6884577686,94813.27439481916,117573.66625987957,-5.619667893009844,8930144.050150342,1.0,6.123233995736766e-17,-0.016741953500345165,0.014097789167180984,-0.024028283291720378
2024-03-05,Amberd 3,16684.708860502804,8,0.0,37,1015,3,-238462.26400093554,-238360.2266432632,94774.47494706915,83522.20531084195,-5.619667893009844,617334.2278386038,1.0,6.123233995736766e-17,0.025495692760860604,0.0006902137965855223,-0.0011400857236028513
2024-03-05,Amberd 3,12283.302752293575,8,0.0,37,1015,3,-4401.4061082092285,-4038.9624865444002,94704.994824745,82945.21066990706,-5.619667893009844,454482.2018348623,1.0,6.123233995736766e-17,0.03463141953676574,-0.0010511006912478171,-0.008500858860969797
2024-03-05,Amberd 3,255198.9736511525,8,0.0,37,1015,3,242915.67089885892,243085.94612821675,94722.32842131639,117671.77440250944,-5.619667893009844,9442362.025092643,1.0,6.123233995736766e-17,0.0016668884079968046,-0.0014277356318738018,-0.011454879700714666
2024-03-06,Amberd 3,16834.22868353947,9,0.05,40,1013,3,-238364.74496761305,-238261.38368562044,94772.16836232861,83634.43387599222,-4.619667893009844,673369.1473415787,1.0,6.123233995736766e-17,0.24864068804362796,-6.872013929223682e-05,-0.0005439265371835531
2024-03-06,Amberd 3,12259.816513761469,9,0.05,40,1013,3,-4574.412169778001,-4541.290689991396,94764.33961615124,82985.67806313632,-4.619667893009844,490392.66055045876,1.0,6.123233995736766e-17,0.34141409847860865,-0.010250609839329131,0.010481806864886844
2024-03-06,Amberd 3,255250.5960769377,9,0.05,40,1013,3,242990.77956317624,242758.85295767165,94781.54709141298,117665.51419994657,-4.619667893009844,10210023.843077509,1.0,6.123233995736766e-17,0.01639829354716721,-0.0140753419912369,0.014097789167180984
2024-03-07,Amberd 3,16972.3925706493,7,3.92,61,1010,3,-238278.2035062884,-238174.58029078905,94827.60172044957,83640.57415840527,-6.619667893009844,1035315.9468096072,1.0,6.123233995736766e-17,-0.4008810007563412,-0.000676045865644102,0.0006902137965855223
2024-03-07,Amberd 3,12421.284403669724,7,3.92,61,1010,3,-4551.108166979575,-4263.42445683308,94881.42435041898,83031.51352171482,-6.619667893009844,757698.3486238532,1.0,6.123233995736766e-17,-0.5477621715948509,0.016526960100882695,-0.0010511006912478171
2024-03-07,Amberd 3,255301.8901773188,7,3.92,61,1010,3,242880.60577364906,243018.5874250252,94898.52238387936,117748.45458243272,-6.619667893009844,15573415.300816447,1.0,6.123233995736766e-17,-0.02665044788436841,0.022582371171597015,-0.0014277356318738018
2024-03-08,Amberd 3,17097.307865844487,6,1.52,61,1014,3,-238204.5823114743,-238101.66578530803,94940.16081561109,83733.93089881727,-7.619667893009844,1042935.7798165136,1.0,6.123233995736766e-17,-0.6998831520541248,0.0010987073171954088,-6.872013929223682e-05
2024-03-08,Amberd 3,12397.798165137614,6,1.52,61,1014,3,-4699.5097007068725,-4436.430518401856,94932.33206943372,83100.15511047417,-7.619667893009844,756265.6880733945,1.0,6.123233995736766e-17,-0.9651808782010606,0.02885380177023909,-0.010250609839329131
2024-03-08,Amberd 3,255353.90452495724,6,1.52,61,1014,3,242956.10635981962,243094.08801119577,94949.67018531321,117827.88196921641,-7.619667893009844,15576588.176022392,1.0,6.123233995736766e-17,-0.04686091541481599,0.039791124633165906,-0.0140753419912369
2024-03-09,Amberd 3,16591.022389106412,7,0.06,48,1014,3,-238762.8821358508,-238659.5736878313,94780.90835973386,83733.65715666908,-6.619667893009844,796369.0746771079,1.0,6.123233995736766e-17,0.392926432741621,0.001931916149406719,-0.000676045865644102
2024-03-09,Amberd 3,12171.743119266055,7,0.06,48,1014,3,-4419.279269840357,-4800.649451383244,94705.55667777667,83047.85009218578,-6.619667893009844,584243.6697247706,1.0,6.123233995736766e-17,0.5355889603494229,-0.016199020318376153,0.016526960100882695
2024-03-09,Amberd 3,255405.55183023243,7,0.06,48,1014,3,243233.80871096638,242984.2674265627,94722.77244620172,117759.88829598043,-6.619667893009844,12259466.487851158,1.0,6.123233995736766e-17,0.02552431298447713,-0.02208051107802005,0.022582371171597015
2024-03-10,Amberd 3,16513.23422800759,5,5.73,73,1015,3,-238892.31760222485,-238788.6559493112,94696.8430591688,83647.22316036455,-8.619667893009844,1205466.0986445541,1.0,6.123233995736766e-17,0.2383253841459863,-0.0010522806057184362,0.0010987073171954088
