Date,Station,Energy Production (kWh),Water_Flow_m3_s,avgtempC,totalprecipMM,humidity,pressureMB,Month,Efficiency,WaterFlow_Diff_1d,WaterFlow_Diff_7d,WaterFlow_3day_avg,WaterFlow_7day_avg,Temp_Deviation,WaterFlow_Humidity,month_sin,month_cos,Normalized_Efficiency,Prev_Day_Efficiency,Prev_Week_Efficiency
2024-02-12,Amberd 3,193.1152371870776,16726.347292234535,6,0.0,53,1026,2,0.01154557141574684,-237273.75026891154,-237152.55276874115,94830.7721376713,83953.60824000617,-7.619667893009844,886496.4064884303,0.8660254037844386,0.5000000000000001,-0.33197518972577755,0.0011228207266953745,0.01716256912953801
2024-02-12,Amberd 3,193.1152371870776,13572.11009174312,6,0.0,53,1026,2,0.014228829259538894,-3154.237200491416,-4036.2148908089566,94766.18498170801,83377.00611274775,-7.619667893009844,719321.8348623853,0.8660254037844386,0.5000000000000001,-0.40912815164510985,0.01154557141574684,0.05834787297985894
2024-02-12,Amberd 3,193.1152371870776,254055.2246404791,6,0.0,53,1026,2,0.0007601309418468388,240483.114548736,239162.01363130478,94784.560674819,117543.008060077,-7.619667893009844,13464926.905945392,0.8660254037844386,0.5000000000000001,-0.02185639883461022,0.014228829259538894,0.06898500993755714
2024-02-13,Amberd 3,169.4223211961944,16787.858611838226,7,0.0,46,1021,2,0.01009195544908411,-237267.36602864088,-237155.84343530357,94805.06444802025,83663.60185503366,-6.619667893009844,772241.4961445584,0.8660254037844386,0.5000000000000001,-0.2901786931346156,0.0007601309418468388,0.004045811340024092
2024-02-13,Amberd 3,169.4223211961944,13440.0,7,0.0,46,1021,2,0.01260582746995494,-3347.8586118382264,-3297.7032281613683,94761.02775077254,83192.50139386774,-6.619667893009844,618240.0,0.8660254037844386,0.5000000000000001,-0.3624612256333273,0.01009195544908411,0.01703917020373833
2024-02-13,Amberd 3,169.4223211961944,254109.69003719697,7,0.0,46,1021,2,0.0006667290852678388,240669.69003719697,240343.81847756394,94779.18288301182,117527.3326049483,-6.619667893009844,11689045.741711061,0.8660254037844386,0.5000000000000001,-0.019170771771036453,0.01260582746995494,0.02071765473685016
2024-02-14,Amberd 3,160.05515166625992,16849.369931441917,8,0.14,44,1016,2,0.009499177258111448,-237260.32010575506,-237150.72762970417,94799.68665621303,83648.65722927627,-5.619667893009844,741372.2769834443,0.8660254037844386,0.5000000000000001,-0.27313426585360145,0.0006667290852678388,0.0011228207266953745
2024-02-14,Amberd 3,160.05515166625992,13404.770642201836,8,0.14,44,1016,2,0.011940163389469948,-3444.599289240081,-3321.576650032699,94787.94353694697,83174.1462792716,-5.619667893009844,589809.9082568808,0.8660254037844386,0.5000000000000001,-0.3433210764406036,0.009499177258111448,0.01154557141574684
2024-02-14,Amberd 3,160.05515166625992,254163.87491067668,8,0.14,44,1016,2,0.0006297321038346212,240759.10426847485,240591.76481893356,94806.00516144023,117544.3983962621,-5.619667893009844,11183210.496069774,0.8660254037844386,0.5000000000000001,-0.018106980340685752,0.011940163389469948,0.014228829259538894
2024-02-15,Amberd 3,738.7451651611354,17686.870206046024,7,3.17,78,1015,2,0.04176799832615977,-236477.00470463064,-236368.35443443307,95085.17191964161,83777.49061991452,-6.619667893009844,1379575.8760715898,0.8660254037844386,0.5000000000000001,-1.200974700124525,0.0006297321038346212,0.0007601309418468388
2024-02-15,Amberd 3,738.7451651611354,13648.440366972478,7,3.17,78,1015,2,0.05412670937470676,-4038.4298390735457,-3139.4182448657484,95166.39516123182,83329.00229921941,-6.619667893009844,1064578.3486238532,0.8660254037844386,0.5000000000000001,-1.5563304722530242,0.04176799832615977,0.01009195544908411
2024-02-15,Amberd 3,738.7451651611354,254218.5362683211,7,3.17,78,1015,2,0.0029059453177773353,240570.09590134863,240778.5362683211,95184.61561377994,117725.93605183673,-6.619667893009844,19829045.828929044,0.8660254037844386,0.5000000000000001,-0.08355599852651059,0.05412670937470676,0.01260582746995494
2024-02-16,Amberd 3,241.92376377489012,17051.884122137148,8,5.06,76,1016,2,0.014187509253644244,-237166.65214618394,-237057.8059150598,94972.95358581032,83860.53520682818,-5.619667893009844,1295943.1932824233,0.8660254037844386,0.5000000000000001,-0.4079400582799224,0.0029059453177773353,0.0006667290852678388
2024-02-16,Amberd 3,241.92376377489012,13428.256880733945,8,5.06,76,1016,2,0.018016021433279832,-3623.627241403203,-3421.1130507079724,94899.55909039748,83371.80477101274,-5.619667893009844,1020547.5229357798,0.8660254037844386,0.5000000000000001,-0.5180230512679105,0.014187509253644244,0.009499177258111448
2024-02-16,Amberd 3,241.92376377489012,254273.07658305363,8,5.06,76,1016,2,0.0009514328729800466,240844.81970231968,240868.3059408518,94917.73919530834,117781.56276256301,-5.619667893009844,19324753.820312075,0.8660254037844386,0.5000000000000001,-0.027356992317253904,0.018016021433279832,0.011940163389469948
2024-02-17,Amberd 3,177.260633873364,16983.748506576136,7,0.03,59,1015,2,0.010437073641589098,-237289.32807647748,-237180.12640410053,94895.02732345466,83898.68756197722,-6.619667893009844,1002041.161887992,0.8660254037844386,0.5000000000000001,-0.3001020371865522,0.0009514328729800466,0.0006297321038346212
2024-02-17,Amberd 3,177.260633873364,13205.1376146789,7,0.03,59,1015,2,0.013423611252359849,-3778.610891897235,-4481.732591367123,94820.65423476964,83258.44004892476,-6.619667893009844,779103.1192660552,0.8660254037844386,0.5000000000000001,-0.3859753434316253,0.010437073641589098,0.04176799832615977
2024-02-17,Amberd 3,177.260633873364,254326.8257859141,7,0.03,59,1015,2,0.0006969796965994359,241121.68817123518,240678.38541894162,94838.57063572312,117641.06653734499,-6.619667893009844,15005282.721368931,0.8660254037844386,0.5000000000000001,-0.0200405816812182,0.013423611252359849,0.05412670937470676
2024-02-18,Amberd 3,55.874259470030665,16822.872747612633,7,0.17,48,1017,2,0.0033213268808658077,-237503.95303830146,-237395.66352070848,94784.9453827353,83727.40032010093,-6.619667893009844,807497.8918854063,0.8660254037844386,0.5000000000000001,-0.09549965798253464,0.0006969796965994359,0.0029059453177773353
2024-02-18,Amberd 3,55.874259470030665,13363.669724770642,7,0.17,48,1017,2,0.004181056597534973,-3459.2030228419917,-3688.214397366506,94837.78941943253,83200.5125490486,-6.619667893009844,641456.1467889908,0.8660254037844386,0.5000000000000001,-0.12021986675581976,0.0033213268808658077,0.014187509253644244
2024-02-18,Amberd 3,55.874259470030665,254380.54326043624,7,0.17,48,1017,2,0.00021964832197416247,241016.8735356656,240952.2863797023,94855.69524427324,117622.2677461489,-6.619667893009844,12210266.07650094,0.8660254037844386,0.5000000000000001,-0.006315650454586398,0.004181056597534973,0.018016021433279832
2024-02-19,Amberd 3,81.7723366821956,16846.530947460207,6,0.03,50,1019,2,0.004853956991930356,-237534.01231297603,-237426.54563559341,94863.5813108891,83704.18979820698,-7.619667893009844,842326.5473730103,0.8660254037844386,0.5000000000000001,-0.13956808505112947,0.00021964832197416247,0.0009514328729800466
2024-02-19,Amberd 3,81.7723366821956,12926.238532110092,6,0.03,50,1019,2,0.006326073627611373,-3920.2924153501153,-4057.509974466044,94717.7709133356,83124.54551614041,-7.619667893009844,646311.9266055046,0.8660254037844386,0.5000000000000001,-0.18189653999118896,0.004853956991930356,0.010437073641589098
2024-02-19,Amberd 3,81.7723366821956,254433.6954953097,6,0.03,50,1019,2,0.000321389572725453,241507.4569631996,241228.55788063077,94735.48832496007,117585.76807051622,-7.619667893009844,12721684.774765484,0.8660254037844386,0.5000000000000001,-0.009241064001033443,0.006326073627611373,0.013423611252359849
2024-02-20,Amberd 3,5.327640214993153,16718.77666828331,6,0.11,49,1019,2,0.0003186620839968548,-237714.91882702638,-237608.04911763078,94692.90356523445,83641.76105371185,-7.619667893009844,819220.0567458821,0.8660254037844386,0.5000000000000001,-0.00916263924789248,0.000321389572725453,0.0006969796965994359
2024-02-20,Amberd 3,5.327640214993153,12738.348623853211,6,0.11,49,1019,2,0.0004182363328490534,-3980.4280444300985,-4084.524123759422,94630.27359581551,83058.25760746049,-7.619667893009844,624179.0825688074,0.8660254037844386,0.5000000000000001,-0.012025743979930736,0.0003186620839968548,0.0033213268808658077
2024-02-20,Amberd 3,5.327640214993153,254486.0177615797,6,0.11,49,1019,2,2.093490346485149e-05,241747.66913772648,241122.34803680904,94647.71435123881,117504.30732700464,-7.619667893009844,12469814.870317405,0.8660254037844386,0.5000000000000001,-0.0006019510251485765,0.0004182363328490534,0.004181056597534973
2024-02-21,Amberd 3,-145.93816293686905,16478.409357831963,6,0.0,44,1022,2,-0.008856325860572618,-238007.60840374773,-237902.13390260428,94567.5919144217,83518.28819806117,-7.619667893009844,725050.0117446063,0.8660254037844386,0.5000000000000001,0.254650060353615,2.093490346485149e-05,0.00021964832197416247
2024-02-21,Amberd 3,-145.93816293686905,12782.385321100915,6,0.0,44,1022,2,-0.011417130627094861,-3696.024036731047,-4064.145626359292,94582.27081350428,82937.69596572414,-7.619667893009844,562424.9541284402,0.8660254037844386,0.5000000000000001,0.32828207193663855,-0.008856325860572618,0.004853956991930356
2024-02-21,Amberd 3,-145.93816293686905,254538.06132165305,6,0.0,44,1022,2,-0.0005733451499516641,241755.67600055214,241611.82278954296,94599.61866686206,117453.67064994454,-7.619667893009844,11199674.698152734,0.8660254037844386,0.5000000000000001,0.016485660005875587,-0.011417130627094861,0.006326073627611373
2024-02-22,Amberd 3,-211.50673555382127,16344.030782697744,7,0.01,45,1020,2,-0.012940916372828196,-238194.0305389553,-238089.66471261194,94554.82580848398,83440.86140528569,-6.619667893009844,735481.3852213984,0.8660254037844386,0.5000000000000001,0.37209619285154844,-0.0005733451499516641,0.000321389572725453
2024-02-22,Amberd 3,-211.50673555382127,12820.550458715596,7,0.01,45,1020,2,-0.016497476940238235,-3523.4803239821485,-3898.2262095677142,94567.54752102222,82883.97194677603,-6.619667893009844,576924.7706422018,0.8660254037844386,0.5000000000000001,0.474359634531606,-0.012940916372828196,0.0003186620839968548
2024-02-22,Amberd 3,-211.50673555382127,254590.32096988076,7,0.01,45,1020,2,-0.0008307728854265576,241769.77051116517,241851.97234602756,94584.9674037648,117434.25371049426,-6.619667893009844,11456564.443644634,0.8660254037844386,0.5000000000000001,0.02388759952429543,-0.016497476940238235,0.0004182363328490534
2024-02-23,Amberd 3,-223.9685290644447,16273.056183155024,7,2.76,59,1020,2,-0.013763150974448466,-238317.26478672575,-238212.96157842467,94561.30920391722,83403.83062786216,-6.619667893009844,960110.3148061464,0.8660254037844386,0.5000000000000001,0.3957382871267352,-0.0008307728854265576,2.093490346485149e-05
2024-02-23,Amberd 3,-223.9685290644447,12753.02752293578,7,2.76,59,1020,2,-0.017561988999211898,-3520.0286602192446,-3725.381834896183,94538.80155865727,82871.633222877,-6.619667893009844,752428.623853211,0.8660254037844386,0.5000000000000001,0.5049680453254775,-0.013763150974448466,-0.008856325860572618
2024-02-23,Amberd 3,-223.9685290644447,254642.6193350677,7,2.76,59,1020,2,-0.0008795406269746977,241889.59181213193,241860.23401396678,94556.23434705292,117423.09522487225,-6.619667893009844,15023914.540768994,0.8660254037844386,0.5000000000000001,0.025289841099871375,-0.017561988999211898,-0.011417130627094861
2024-02-24,Amberd 3,-399.1818031875992,15974.962865075597,6,0.06,50,1024,2,-0.024987964388968248,-238667.6564699921,-238563.09845657746,94456.86990769311,83342.65258821832,-7.619667893009844,798748.1432537799,0.8660254037844386,0.5000000000000001,0.7184905727207881,-0.0008795406269746977,-0.0005733451499516641
2024-02-24,Amberd 3,-399.1818031875992,12471.19266055046,6,0.06,50,1024,2,-0.03200831019556873,-3503.770204525137,-3872.8381221472846,94362.92495356467,82789.38999934014,-7.619667893009844,623559.6330275229,0.8660254037844386,0.5000000000000001,0.9203498438789152,-0.024987964388968248,-0.012940916372828196
2024-02-24,Amberd 3,-399.1818031875992,254694.4185729586,6,0.06,50,1024,2,-0.0015672970197941397,242223.22591240812,241873.868114243,94380.19136619498,117342.79972994627,-7.619667893009844,12734720.92864793,0.8660254037844386,0.5000000000000001,0.045065220833779646,-0.03200831019556873,-0.016497476940238235
2024-02-25,Amberd 3,-393.5648373114855,15915.344201459711,3,0.0,39,1027,2,-0.02472864126151848,-238779.07437149886,-238674.97676842104,94360.318478323,83246.37447731472,-10.619667893009844,620698.4238569287,0.8660254037844386,0.5000000000000001,0.711034134114553,-0.0015672970197941397,-0.0008307728854265576
2024-02-25,Amberd 3,-393.5648373114855,12136.51376146789,3,0.0,39,1027,2,-0.032428162242192735,-3778.8304399918215,-4136.542421687134,94248.75884529548,82655.43984564512,-10.619667893009844,473324.0366972477,0.8660254037844386,0.5000000000000001,0.93242204522918,-0.02472864126151848,-0.013763150974448466
2024-02-25,Amberd 3,-393.5648373114855,254745.33542759003,3,0.0,39,1027,2,-0.0015449344210793378,242608.82166612215,241992.30790465424,94265.73113017263,117225.76954631002,-10.619667893009844,9935068.081676012,0.8660254037844386,0.5000000000000001,0.044422218622474405,-0.032428162242192735,-0.017561988999211898
2024-02-26,Amberd 3,-364.486422197313,15882.222721673108,1,0.0,38,1029,2,-0.022949333263028077,-238863.11270591692,-238760.39661339458,94254.69063691043,83117.14145868222,-12.619667893009844,603524.4634235781,0.8660254037844386,0.5000000000000001,0.6598728629128681,-0.0015449344210793378,-0.0008795406269746977
2024-02-26,Amberd 3,-364.486422197313,11895.77981651376,1,0.0,38,1029,2,-0.030639977186811395,-3986.442905159349,-4079.1830485618375,94174.44598859239,82534.40102317337,-12.619667893009844,452039.6330275228,0.8660254037844386,0.5000000000000001,0.8810055278781745,-0.022949333263028077,-0.024987964388968248
2024-02-26,Amberd 3,-364.486422197313,254795.81367638143,1,0.0,38,1029,2,-0.001430503966836169,242900.03385986766,242324.62101583096,94191.27207152285,117152.20402543494,-12.619667893009844,9682240.919702495,0.8660254037844386,0.5000000000000001,0.04113194650082164,-0.030639977186811395,-0.03200831019556873
2024-02-27,Amberd 3,-376.66937058296753,15788.536250276717,1,0.0,36,1026,2,-0.02385714322164386,-239007.2774261047,-238905.88232268186,94160.04324772407,83022.79226505182,-12.619667893009844,568387.3050099618,0.8660254037844386,0.5000000000000001,0.685975545265635,-0.001430503966836169,-0.0015672970197941397
2024-02-27,Amberd 3,-376.66937058296753,11599.266055045871,1,0.0,36,1026,2,-0.032473552101954774,-4189.270195230845,-4316.07814641384,94061.20532723477,82406.20967270699,-12.619667893009844,417573.57798165135,0.8660254037844386,0.5000000000000001,0.9337271609972553,-0.02385714322164386,-0.02472864126151848
2024-02-27,Amberd 3,-376.66937058296753,254845.01133030144,1,0.0,36,1026,2,-0.00147803313322375,243245.74527525555,242708.49756883355,94077.60454520809,117078.85218254034,-12.619667893009844,9174420.407890853,0.8660254037844386,0.5000000000000001,0.04249857474821225,-0.032473552101954774,-0.032428162242192735
2024-02-28,Amberd 3,-88.60869119245763,16096.092848295171,1,0.0,33,1027,2,-0.005504981365825228,-238748.91848200627,-238649.24257929486,94180.12341121426,82986.10324264108,-12.619667893009844,531171.0639937406,0.8660254037844386,0.5000000000000001,0.15828729194504615,-0.00147803313322375,-0.0015449344210793378
2024-02-28,Amberd 3,-88.60869119245763,11942.752293577982,1,0.0,33,1027,2,-0.007419453155710639,-4153.34055471719,-3939.4704280951264,94294.61882405827,82423.32175291321,-12.619667893009844,394110.8256880734,0.8660254037844386,0.5000000000000001,0.2133349905634992,-0.005504981365825228,-0.022949333263028077
2024-02-28,Amberd 3,-88.60869119245763,254894.36231456127,1,0.0,33,1027,2,-0.0003476290742088167,242951.6100209833,242998.5824980475,94311.06915214489,117137.40496691999,-12.619667893009844,8411513.956380522,0.8660254037844386,0.5000000000000001,0.009995540602457331,-0.007419453155710639,-0.030639977186811395
2024-02-29,Amberd 3,-93.7639743931777,16002.406376898782,3,0.0,30,1028,2,-0.005859367159212769,-238891.95593766248,-238793.40729948264,94279.84032834608,83024.06106699389,-10.619667893009844,480072.19130696345,0.8660254037844386,0.5000000000000001,0.1684771116395042,-0.0003476290742088167,-0.001430503966836169
2024-02-29,Amberd 3,-93.7639743931777,11763.669724770642,3,0.0,30,1028,2,-0.007970639824725768,-4238.73665212814,-4024.866525506075,94220.14613874363,82449.08013477873,-10.619667893009844,352910.09174311924,0.8660254037844386,0.5000000000000001,0.229183517451571,-0.005859367159212769,-0.02385714322164386
2024-02-29,Amberd 3,-93.7639743931777,254944.32885653933,3,0.0,30,1028,2,-0.0003677821539067848,243180.65913176868,243345.06280149345,94236.80165273634,117212.66053499209,-10.619667893009844,7648329.86569618,0.8660254037844386,0.5000000000000001,0.010575011484874363,-0.007970639824725768,-0.032473552101954774
2024-03-01,Amberd 3,275.02056987947253,16409.138148678267,4,0.0,30,1026,3,0.016760208085738193,-238535.19070786107,-238435.87318162317,94372.37890999619,83150.39293761736,-9.619667893009844,492274.144460348,1.0,6.123233995736766e-17,-0.4819140654673725,-0.0003677821539067848,-0.00147803313322375
2024-03-01,Amberd 3,275.02056987947253,11945.688073394496,4,0.0,30,1026,3,0.023022580883557464,-4463.45007528377,-4150.404774900675,94433.0516928708,82557.47796977441,-9.619667893009844,358370.6422018349,1.0,6.123233995736766e-17,-0.6619789858449077,0.016760208085738193,-0.005504981365825228
2024-03-01,Amberd 3,275.02056987947253,254994.44243909852,4,0.0,30,1026,3,0.0010785355447311639,243048.75436570402,243051.69014552055,94449.75622039051,117279.14799056305,-9.619667893009844,7649833.273172956,1.0,6.123233995736766e-17,-0.03101163460820897,0.023022580883557464,-0.007419453155710639
2024-03-02,Amberd 3,174.91933417408836,16176.530727776924,5,0.0,30,1020,3,0.010813155003237634,-238817.9117113216,-238717.83158678433,94372.22041342339,83176.60062102243,-8.619667893009844,485295.9218333077,1.0,6.123233995736766e-17,-0.3109156796551546,0.0010785355447311639,-0.0003476290742088167
2024-03-02,Amberd 3,174.91933417408836,12101.284403669724,5,0.0,30,1020,3,0.014454608976964788,-4075.2463241072,-3901.1219732290574,94424.08585684847,82619.29748198972,-8.619667893009844,363038.5321100917,1.0,6.123233995736766e-17,-0.4156201009674679,0.010813155003237634,-0.005859367159212769
2024-03-02,Amberd 3,174.91933417408836,255044.935503766,5,0.0,30,1020,3,0.0006858373165833968,242943.65110009626,243281.26577899535,94440.91687840428,117373.76402184619,-8.619667893009844,7651348.06511298,1.0,6.123233995736766e-17,-0.019720199641505873,0.014454608976964788,-0.007970639824725768
2024-03-03,Amberd 3,358.79482318309965,16322.265238837976,7,0.0,29,1013,3,0.021981925788668484,-238722.67026492802,-238622.06361770135,94489.49504875798,83284.89779074598,-6.619667893009844,473345.6919263013,1.0,6.123233995736766e-17,-0.6320565454454934,0.0006858373165833968,-0.0003677821539067848
2024-03-03,Amberd 3,358.79482318309965,12113.02752293578,7,0.0,29,1013,3,0.02962057359349087,-4209.237715902196,-4296.110625742487,94493.40942184668,82671.16770135422,-6.619667893009844,351277.7981651376,1.0,6.123233995736766e-17,-0.8516941417965675,0.021981925788668484,0.016760208085738193
2024-03-03,Amberd 3,358.79482318309965,255095.6123691599,7,0.0,29,1013,3,0.0014065111502736163,242982.5848462241,243149.9242957654,94510.30171031131,117406.87117217784,-6.619667893009844,7397772.758705637,1.0,6.123233995736766e-17,-0.04044206987682485,0.02962057359349087,0.023022580883557464
2024-03-04,Amberd 3,793.1602170150691,16801.107203752865,8,0.0,35,1014,3,0.04720880638377813,-238294.50516540703,-238193.33523534564,94669.91569861626,83379.25185284273,-5.619667893009844,588038.7521313502,1.0,6.123233995736766e-17,-1.3574167870641047,0.0014065111502736163,0.0010785355447311639
2024-03-04,Amberd 3,793.1602170150691,12491.743119266055,8,0.0,35,1014,3,0.0634947588532921,-4309.36408448681,-3684.787608510869,94796.15423072636,82852.85362305549,-5.619667893009844,437211.00917431194,1.0,6.123233995736766e-17,-1.8256943600180084,0.04720880638377813,0.010813155003237634
2024-03-04,Amberd 3,793.1602170150691,255146.97286143835,8,0.0,35,1014,3,0.0031086405146017837,242655.2297421723,243045.6884577686,94813.27439481916,117573.66625987957,-5.619667893009844,8930144.050150342,1.0,6.123233995736766e-17,-0.08938418788148045,0.0634947588532921,0.014454608976964788
2024-03-05,Amberd 3,791.0644490140676,16684.708860502804,8,0.0,37,1015,3,0.04741254136514962,-238462.26400093554,-238360.2266432632,94774.47494706915,83522.20531084195,-5.619667893009844,617334.2278386038,1.0,6.123233995736766e-17,-1.3632748738282066,0.0031086405146017837,0.0006858373165833968
2024-03-05,Amberd 3,791.0644490140676,12283.302752293575,8,0.0,37,1015,3,0.06440160801754705,-4401.4061082092285,-4038.9624865444002,94704.994824745,82945.21066990706,-5.619667893009844,454482.2018348623,1.0,6.123233995736766e-17,-1.8517694162032396,0.04741254136514962,0.021981925788668484
2024-03-05,Amberd 3,791.0644490140676,255198.9736511525,8,0.0,37,1015,3,0.0030997947903012462,242915.67089885892,243085.94612821675,94722.32842131639,117671.77440250944,-5.619667893009844,9442362.025092643,1.0,6.123233995736766e-17,-0.08912984265271788,0.06440160801754705,0.02962057359349087
2024-03-06,Amberd 3,988.7607273885242,16834.22868353947,9,0.05,40,1013,3,0.05873513696266558,-238364.74496761305,-238261.38368562044,94772.16836232861,83634.43387599222,-4.619667893009844,673369.1473415787,1.0,6.123233995736766e-17,-1.688838736050479,0.0030997947903012462,0.0014065111502736163
2024-03-06,Amberd 3,988.7607273885242,12259.816513761469,9,0.05,40,1013,3,0.08065053227172318,-4574.412169778001,-4541.290689991396,94764.33961615124,82985.67806313632,-4.619667893009844,490392.66055045876,1.0,6.123233995736766e-17,-2.3189822996437925,0.05873513696266558,0.04720880638377813
2024-03-06,Amberd 3,988.7607273885242,255250.5960769377,9,0.05,40,1013,3,0.003873686261992084,242990.77956317624,242758.85295767165,94781.54709141298,117665.51419994657,-4.619667893009844,10210023.843077509,1.0,6.123233995736766e-17,-0.1113819044078708,0.08065053227172318,0.0634947588532921
2024-03-07,Amberd 3,1179.9078450662364,16972.3925706493,7,3.92,61,1010,3,0.06951924074079426,-238278.2035062884,-238174.58029078905,94827.60172044957,83640.57415840527,-6.619667893009844,1035315.9468096072,1.0,6.123233995736766e-17,-1.9989190923058617,0.003873686261992084,0.0031086405146017837
2024-03-07,Amberd 3,1179.9078450662364,12421.284403669724,7,3.92,61,1010,3,0.09499080825471208,-4551.108166979575,-4263.42445683308,94881.42435041898,83031.51352171482,-6.619667893009844,757698.3486238532,1.0,6.123233995736766e-17,-2.7313149308100435,0.06951924074079426,0.04741254136514962
2024-03-07,Amberd 3,1179.9078450662364,255301.8901773188,7,3.92,61,1010,3,0.004621618133131473,242880.60577364906,243018.5874250252,94898.52238387936,117748.45458243272,-6.619667893009844,15573415.300816447,1.0,6.123233995736766e-17,-0.13288753768339742,0.09499080825471208,0.06440160801754705
2024-03-08,Amberd 3,1361.246619520376,17097.307865844487,6,1.52,61,1014,3,0.0796176000456631,-238204.5823114743,-238101.66578530803,94940.16081561109,83733.93089881727,-7.619667893009844,1042935.7798165136,1.0,6.123233995736766e-17,-2.289281918487042,0.004621618133131473,0.0030997947903012462
2024-03-08,Amberd 3,1361.246619520376,12397.798165137614,6,1.52,61,1014,3,0.10979744962683592,-4699.5097007068725,-4436.430518401856,94932.33206943372,83100.15511047417,-7.619667893009844,756265.6880733945,1.0,6.123233995736766e-17,-3.1570571831171286,0.0796176000456631,0.05873513696266558
2024-03-08,Amberd 3,1361.246619520376,255353.90452495724,6,1.52,61,1014,3,0.0053308235957963725,242956.10635981962,243094.08801119577,94949.67018531321,117827.88196921641,-7.619667893009844,15576588.176022392,1.0,6.123233995736766e-17,-0.15327965250775566,0.10979744962683592,0.08065053227172318
2024-03-09,Amberd 3,1073.080425820952,16591.022389106412,7,0.06,48,1014,3,0.06467837850219114,-238762.8821358508,-238659.5736878313,94780.90835973386,83733.65715666908,-6.619667893009844,796369.0746771079,1.0,6.123233995736766e-17,-1.85972752679315,0.0053308235957963725,0.003873686261992084
2024-03-09,Amberd 3,1073.080425820952,12171.743119266055,7,0.06,48,1014,3,0.08816160637850019,-4419.279269840357,-4800.649451383244,94705.55667777667,83047.85009218578,-6.619667893009844,584243.6697247706,1.0,6.123233995736766e-17,-2.5349517100655965,0.06467837850219114,0.06951924074079426
2024-03-09,Amberd 3,1073.080425820952,255405.55183023243,7,0.06,48,1014,3,0.004201476507191302,243233.80871096638,242984.2674265627,94722.77244620172,117759.88829598043,-6.619667893009844,12259466.487851158,1.0,6.123233995736766e-17,-0.12080700992424688,0.08816160637850019,0.09499080825471208
2024-03-10,Amberd 3,1095.821859900776,16513.23422800759,5,5.73,73,1015,3,0.0663602202191371,-238892.31760222485,-238788.6559493112,94696.8430591688,83647.22316036455,-8.619667893009844,1205466.0986445541,1.0,6.123233995736766e-17,-1.9080863046281178,0.004201476507191302,0.004621618133131473
2024-03-10,Amberd 3,1095.821859900776,12027.88990825688,5,5.73,73,1015,3,0.09110674176927064,-4485.3443197507095,-5069.417957587606,94648.8919888324,82923.02059499489,-8.619667893009844,878035.9633027522,1.0,6.123233995736766e-17,-2.619634559005029,0.0663602202191371,0.0796176000456631
2024-03-10,Amberd 3,1095.821859900776,255457.0455256229,5,5.73,73,1015,3,0.004289652131715673,243429.15561736602,243059.2473604853,94666.05655396257,117645.77021792137,-8.619667893009844,18648364.32337047,1.0,6.123233995736766e-17,-0.12334236470458655,0.09110674176927064,0.10979744962683592
2024-03-11,Amberd 3,1163.972842426514,16510.584509624663,7,0.06,51,1020,3,0.07049858481678761,-238946.46101599824,-238843.32001533257,94665.17331450158,83525.29593001671,-6.619667893009844,842039.8099908578,1.0,6.123233995736766e-17,-2.027078628436857,0.004289652131715673,0.0053308235957963725
2024-03-11,Amberd 3,1163.972842426514,11928.073394495414,7,0.06,51,1020,3,0.09758263584827254,-4582.511115129249,-4662.948994610999,94631.90114324774,82859.160359358,-6.619667893009844,608331.7431192661,1.0,6.123233995736766e-17,-2.805838956180951,0.07049858481678761,0.06467837850219114
2024-03-11,Amberd 3,1163.972842426514,255507.73944325148,7,0.06,51,1020,3,0.004555528709082542,243579.66604875607,243335.99632398543,94648.79911579062,117621.44554849877,-6.619667893009844,13030894.711605826,1.0,6.123233995736766e-17,-0.13098723770711498,0.09758263584827254,0.08816160637850019
2024-03-12,Amberd 3,1350.7104054023966,16688.494172478415,6,0.0,37,1025,3,0.08093662564414594,-238819.24527077307,-238717.05765775402,94708.10233674187,83519.0087402482,-7.619667893009844,617474.2843817014,1.0,6.123233995736766e-17,-2.327208475566086,0.004555528709082542,0.004201476507191302
2024-03-12,Amberd 3,1350.7104054023966,11646.238532110092,6,0.0,37,1025,3,0.11597825355185061,-5042.255640368323,-4866.995695897498,94614.15738261341,82823.72364083429,-7.619667893009844,430910.8256880734,1.0,6.123233995736766e-17,-3.3347767157221635,0.08093662564414594,0.0663602202191371
2024-03-12,Amberd 3,1350.7104054023966,255557.8007509273,6,0.0,37,1025,3,0.005285342108256876,243911.5622188172,243529.91084267042,94630.84448517203,117613.7109040729,-7.619667893009844,9455638.62778431,1.0,6.123233995736766e-17,-0.15197190212353978,0.11597825355185061,0.09110674176927064
2024-03-13,Amberd 3,1257.944097806132,16516.26247758808,9,0.0,31,1021,3,0.076163968665012,-239041.53827333922,-238940.78304803482,94573.43392020858,83479.3133257822,-4.619667893009844,512004.13680523046,1.0,6.123233995736766e-17,-2.1899780476304795,0.005285342108256876,0.004289652131715673
2024-03-13,Amberd 3,1257.944097806132,11813.577981651377,9,0.0,31,1021,3,0.10648290465089803,-4702.684495936703,-4697.006527973286,94629.21373672235,82808.3123932146,-4.619667893009844,366220.9174311927,1.0,6.123233995736766e-17,-3.061752528404166,0.076163968665012,0.07049858481678761
